{'position': {'x': 4065.64917, 'y': 41.415596, 'z': -2379.059814}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4314.007813, 'y': 27.251179, 'z': -2299.003662}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 4138.195313, 'y': 29.251797, 'z': -2399.901855}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 4243.302734, 'y': 27.0, 'z': -2328.753418}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 4026.514893, 'y': 45.632881, 'z': -2349.277832}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3896.750488, 'y': 100.896599, 'z': -2571.489014}, 'level_range': {'x': 20.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3884.199707, 'y': 96.373108, 'z': -2125.363281}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3773.565674, 'y': 96.297874, 'z': -2155.99585}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3792.742188, 'y': 97.56205, 'z': -2626.380127}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3697.967773, 'y': 109.210228, 'z': -2482.198975}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3418.587158, 'y': 119.398315, 'z': -2630.540039}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3662.830811, 'y': 104.59613, 'z': -2533.102295}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3567.121582, 'y': 109.682472, 'z': -2630.914307}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3983.245605, 'y': 27.97016, 'z': -2590.059082}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 4262.669434, 'y': 57.957012, 'z': -2771.77832}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3894.841553, 'y': 102.708786, 'z': -2525.767578}, 'level_range': {'x': 20.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3652.340576, 'y': 103.576775, 'z': -2628.888428}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3421.058594, 'y': 130.281616, 'z': -2599.770752}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3803.611572, 'y': 87.546638, 'z': -2246.255859}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3963.512695, 'y': 46.883888, 'z': -2363.237061}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3494.189941, 'y': 119.708824, 'z': -2644.361572}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3404.692871, 'y': 120.498878, 'z': -2686.422607}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3900.719727, 'y': 86.354965, 'z': -2165.897949}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4033.61084, 'y': 35.192421, 'z': -2409.603271}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 4213.541992, 'y': 27.0, 'z': -2440.804688}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3724.10376, 'y': 97.277405, 'z': -2212.38501}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3539.207031, 'y': 112.380402, 'z': -2654.880615}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3834.411865, 'y': 86.048409, 'z': -2246.703613}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3655.688721, 'y': 99.972412, 'z': -2257.382324}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3573.900635, 'y': 113.433243, 'z': -2561.882324}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3664.958496, 'y': 105.847092, 'z': -2479.181885}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4208.205078, 'y': 27.0, 'z': -2443.636719}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3891.693115, 'y': 94.984505, 'z': -2130.580078}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3777.567871, 'y': 94.244034, 'z': -2311.807617}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4044.273682, 'y': 54.164047, 'z': -2274.301025}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3531.275391, 'y': 114.608292, 'z': -2429.624268}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3800.381348, 'y': 97.548004, 'z': -2584.770752}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3670.018311, 'y': 106.119347, 'z': -2513.523438}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3876.376465, 'y': 97.467155, 'z': -2605.748047}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3695.735596, 'y': 110.417717, 'z': -2507.024902}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3388.530518, 'y': 121.210342, 'z': -2650.163818}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3781.678955, 'y': 82.385643, 'z': -2289.512939}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3354.983887, 'y': 123.293007, 'z': -2673.466309}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3463.547852, 'y': 130.977692, 'z': -2562.209229}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4364.008789, 'y': 27.0, 'z': -2713.502441}, 'level_range': {'x': 21.0, 'y': 25.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3429.927246, 'y': 133.968079, 'z': -2566.750488}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3549.887207, 'y': 115.644287, 'z': -2502.413574}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4278.092285, 'y': 27.0, 'z': -2723.536865}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3479.981689, 'y': 120.269974, 'z': -2496.281494}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'yuki', 'area_no': 16}
{'position': {'x': 3836.746094, 'y': 86.775093, 'z': -2182.93042}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3600.128174, 'y': 107.434616, 'z': -2645.898193}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3609.45166, 'y': 101.221008, 'z': -2237.2854}, 'level_range': {'x': 19.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4255.928711, 'y': 90.073883, 'z': -2789.962646}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3479.487305, 'y': 116.541359, 'z': -2695.685059}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 4053.619141, 'y': 50.156548, 'z': -2259.396729}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4165.248535, 'y': 27.823179, 'z': -2407.563965}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3611.473145, 'y': 109.743065, 'z': -2546.173828}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3539.966797, 'y': 100.5961, 'z': -2332.105957}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3899.547119, 'y': 65.759354, 'z': -2310.536377}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3787.487305, 'y': 81.663528, 'z': -2298.329346}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 4127.166016, 'y': 32.459122, 'z': -2383.610107}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3770.465332, 'y': 96.566544, 'z': -2365.94873}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3678.046631, 'y': 102.687485, 'z': -2217.603516}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3670.950195, 'y': 101.922203, 'z': -2572.927734}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3872.224365, 'y': 72.98658, 'z': -2293.928955}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3605.542969, 'y': 107.674759, 'z': -2689.288574}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3711.935547, 'y': 99.3396, 'z': -2312.729736}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3824.026123, 'y': 99.092537, 'z': -2419.875}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3748.894775, 'y': 99.890129, 'z': -2405.361328}, 'level_range': {'x': 20.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3504.638184, 'y': 119.930222, 'z': -2657.20459}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3606.035645, 'y': 101.568695, 'z': -2255.050049}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4246.1875, 'y': 107.634804, 'z': -2838.625977}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4063.766113, 'y': 51.781132, 'z': -2320.784668}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3487.209229, 'y': 115.018349, 'z': -2596.888184}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3398.955566, 'y': 120.776802, 'z': -2679.540039}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3833.378662, 'y': 100.586555, 'z': -2434.156982}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3854.226807, 'y': 94.172836, 'z': -2136.030762}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3453.339111, 'y': 117.562828, 'z': -2640.059326}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 4277.210938, 'y': 27.0, 'z': -2743.241943}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3615.140381, 'y': 109.946045, 'z': -2534.615479}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3558.697021, 'y': 139.211136, 'z': -2368.169189}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3777.711426, 'y': 86.762642, 'z': -2254.204346}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4202.520508, 'y': 27.0, 'z': -2464.200439}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3668.121338, 'y': 99.568321, 'z': -2248.687744}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3819.648193, 'y': 122.300789, 'z': -2516.69043}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3502.865234, 'y': 114.141159, 'z': -2600.469482}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3853.268311, 'y': 97.593712, 'z': -2123.237061}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3437.56665, 'y': 118.786133, 'z': -2692.883301}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3867.794434, 'y': 92.56678, 'z': -2141.22998}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3644.316162, 'y': 103.692398, 'z': -2583.594971}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3782.305908, 'y': 85.689232, 'z': -2255.72876}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4259.082031, 'y': 29.312485, 'z': -2298.385742}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3715.629395, 'y': 100.836655, 'z': -2426.63501}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3404.352539, 'y': 130.987778, 'z': -2602.082275}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3975.494873, 'y': 41.956429, 'z': -2384.11499}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3648.030273, 'y': 96.151138, 'z': -2281.342041}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3887.98291, 'y': 93.952377, 'z': -2135.261963}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4089.80957, 'y': 39.21265, 'z': -2362.446045}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3592.182129, 'y': 112.20015, 'z': -2500.174072}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3800.581299, 'y': 95.876663, 'z': -2147.144775}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3790.50415, 'y': 83.06884, 'z': -2280.168213}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3708.058838, 'y': 98.57299, 'z': -2227.98584}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3741.325928, 'y': 99.644608, 'z': -2385.371826}, 'level_range': {'x': 20.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3736.059082, 'y': 97.83432, 'z': -2558.845459}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 4162.103516, 'y': 29.05962, 'z': -2327.97876}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3539.794922, 'y': 116.716515, 'z': -2505.433838}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3685.459961, 'y': 102.078621, 'z': -2445.217773}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3871.40918, 'y': 88.233795, 'z': -2160.51416}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4094.07373, 'y': 35.953018, 'z': -2407.298584}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3913.782227, 'y': 100.478752, 'z': -2518.360596}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3617.906494, 'y': 109.408028, 'z': -2538.233154}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3675.769287, 'y': 99.504799, 'z': -2252.559814}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3688.527344, 'y': 108.049393, 'z': -2514.996582}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3703.537842, 'y': 99.926659, 'z': -2590.104248}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3329.247803, 'y': 124.939835, 'z': -2678.594727}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3669.87085, 'y': 102.160568, 'z': -2373.290771}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3863.302246, 'y': 109.874809, 'z': -2535.483398}, 'level_range': {'x': 20.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3951.457764, 'y': 74.55912, 'z': -2252.030518}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3602.548828, 'y': 139.426086, 'z': -2412.335938}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3429.534668, 'y': 118.935577, 'z': -2646.939209}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3843.886475, 'y': 93.960838, 'z': -2369.489258}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'forest', 'substance': 'doro', 'area_no': 16}
{'position': {'x': 3498.393066, 'y': 114.454102, 'z': -2605.199463}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3652.535889, 'y': 98.913506, 'z': -2269.393799}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3680.734131, 'y': 103.205147, 'z': -2457.205811}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3940.366943, 'y': 97.259911, 'z': -2664.009521}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3792.571777, 'y': 94.244034, 'z': -2336.044434}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4167.53125, 'y': 27.206621, 'z': -2432.615234}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 16}
{'position': {'x': 3644.688721, 'y': 103.725212, 'z': -2593.662109}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3724.949951, 'y': 101.453499, 'z': -2152.812256}, 'level_range': {'x': 19.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3847.154541, 'y': 82.785393, 'z': -2244.178223}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3546.486328, 'y': 109.811111, 'z': -2439.392578}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3547.054199, 'y': 111.60218, 'z': -2644.687988}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3805.251953, 'y': 92.255501, 'z': -2173.536377}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3881.314453, 'y': 94.903252, 'z': -2412.437744}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3542.413818, 'y': 110.356544, 'z': -2457.263916}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4102.869141, 'y': 31.454283, 'z': -2282.339844}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3734.017822, 'y': 96.58606, 'z': -2305.371338}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3809.609375, 'y': 86.920921, 'z': -2250.198242}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4316.375977, 'y': 27.0, 'z': -2638.850098}, 'level_range': {'x': 21.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3888.41748, 'y': 77.240761, 'z': -2294.76416}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3666.883057, 'y': 100.408569, 'z': -2325.182861}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4301.526367, 'y': 27.0, 'z': -2532.401611}, 'level_range': {'x': 20.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 16}
{'position': {'x': 3576.962158, 'y': 111.245529, 'z': -2485.301025}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3467.421143, 'y': 116.559685, 'z': -2632.259766}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3758.807861, 'y': 100.042732, 'z': -2107.340332}, 'level_range': {'x': 19.0, 'y': 21.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 4032.356934, 'y': 48.981285, 'z': -2331.186523}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
{'position': {'x': 3362.387695, 'y': 122.560013, 'z': -2658.417725}, 'level_range': {'x': 24.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 16}
{'position': {'x': 3681.502686, 'y': 100.546524, 'z': -2405.892578}, 'level_range': {'x': 21.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 16}
