{'position': {'x': 2525.942871, 'y': 98.330963, 'z': -1125.267822}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3369.027832, 'y': 50.107471, 'z': -1181.355591}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 3253.366699, 'y': 49.996029, 'z': -1184.435181}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 3381.494385, 'y': 27.0, 'z': -953.967712}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3622.554199, 'y': 27.0, 'z': -1088.28418}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3230.156738, 'y': 61.122463, 'z': -990.835938}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3160.554443, 'y': 84.960594, 'z': -911.077454}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3056.152832, 'y': 97.387535, 'z': -1137.80542}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3629.780273, 'y': 27.0, 'z': -1166.00708}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3447.213135, 'y': 301.314911, 'z': -1459.408081}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3248.534912, 'y': 68.058701, 'z': -1280.605103}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3249.584229, 'y': 145.459549, 'z': -1594.434814}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3416.798096, 'y': 59.335545, 'z': -1185.496948}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 2913.888428, 'y': 110.964752, 'z': -1234.703979}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3139.266602, 'y': 99.794395, 'z': -1387.060913}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2562.796387, 'y': 108.427139, 'z': -1175.121948}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3592.919434, 'y': 298.525818, 'z': -1320.208252}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3049.94458, 'y': 118.476463, 'z': -1592.152466}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3215.184082, 'y': 67.875237, 'z': -1341.112305}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3065.097656, 'y': 101.469933, 'z': -1040.059814}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3470.979004, 'y': 27.0, 'z': -1007.938721}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 2795.854736, 'y': 138.953979, 'z': -1234.717041}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3496.14502, 'y': 295.28595, 'z': -1446.418823}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 2990.924805, 'y': 114.025917, 'z': -1384.568359}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3121.083252, 'y': 84.465858, 'z': -1140.000244}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3042.115967, 'y': 101.319977, 'z': -1066.219727}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3502.077148, 'y': 57.030144, 'z': -1188.368896}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3119.544678, 'y': 150.586273, 'z': -1691.703735}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3254.375, 'y': 145.389618, 'z': -1487.513062}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3729.855713, 'y': 194.784378, 'z': -1489.627563}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3268.720703, 'y': 145.272537, 'z': -1504.718628}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3595.309814, 'y': 310.273743, 'z': -1488.979004}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3182.13501, 'y': 160.344681, 'z': -1695.765869}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3001.971924, 'y': 111.668381, 'z': -1353.074951}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3232.762695, 'y': 62.584717, 'z': -1057.759277}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3483.186035, 'y': 47.774769, 'z': -1241.404175}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3342.607422, 'y': 101.009628, 'z': -1324.449341}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3074.199219, 'y': 99.326218, 'z': -989.871765}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 2715.866699, 'y': 114.921013, 'z': -1178.956055}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3233.508301, 'y': 145.704941, 'z': -1647.989136}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3122.493652, 'y': 156.126984, 'z': -1622.507446}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3667.249023, 'y': 302.486938, 'z': -1398.544922}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 2974.24585, 'y': 100.013062, 'z': -1538.113525}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2668.562012, 'y': 102.675209, 'z': -1188.399414}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3325.47168, 'y': 99.864548, 'z': -1374.581787}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3245.251221, 'y': 67.875237, 'z': -1346.353516}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2801.113525, 'y': 152.141495, 'z': -1408.003296}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 2690.95874, 'y': 106.171158, 'z': -1235.085693}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3151.943359, 'y': 160.906372, 'z': -1639.55188}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2822.829834, 'y': 75.991096, 'z': -1559.352905}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3400.304932, 'y': 50.326557, 'z': -1105.375244}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 3659.815186, 'y': 304.226685, 'z': -1438.118042}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3379.601318, 'y': 55.910789, 'z': -1018.280457}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3714.470947, 'y': 27.0, 'z': -1187.795776}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3184.278076, 'y': 84.622559, 'z': -948.350708}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3263.657959, 'y': 59.256882, 'z': -1029.502197}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3595.355225, 'y': 27.0, 'z': -1210.408203}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3207.872803, 'y': 83.347916, 'z': -918.930298}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 2749.154785, 'y': 137.982635, 'z': -1424.450317}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3199.864014, 'y': 83.347916, 'z': -906.366455}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3250.042236, 'y': 59.466309, 'z': -962.071655}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3405.537598, 'y': 306.759766, 'z': -1461.390747}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3340.277344, 'y': 56.205944, 'z': -1033.880005}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3360.890869, 'y': 180.788834, 'z': -1647.126587}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2713.702637, 'y': 137.656174, 'z': -1435.641113}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 2679.889404, 'y': 101.014404, 'z': -1181.062622}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3273.369873, 'y': 145.272537, 'z': -1516.144897}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3247.597168, 'y': 62.08046, 'z': -1078.963013}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3193.085693, 'y': 27.0, 'z': -807.34082}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3098.518066, 'y': 100.012207, 'z': -1091.950439}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3726.940918, 'y': 27.0, 'z': -1211.555908}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3405.15332, 'y': 161.349792, 'z': -1356.123169}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3123.849609, 'y': 84.839394, 'z': -1133.886353}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3575.484863, 'y': 306.782806, 'z': -1535.77417}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3029.491211, 'y': 97.387543, 'z': -1125.217773}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 2738.035645, 'y': 142.749115, 'z': -1452.696777}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3252.225098, 'y': 145.272537, 'z': -1544.229614}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3168.812744, 'y': 84.531494, 'z': -937.829956}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3213.572998, 'y': 144.83606, 'z': -1505.547363}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 2802.938965, 'y': 148.760635, 'z': -1515.612671}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3666.601563, 'y': 27.0, 'z': -1199.775879}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3539.244385, 'y': 295.400208, 'z': -1478.799805}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ruins', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3134.067871, 'y': 119.845581, 'z': -1486.691406}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2900.864014, 'y': 100.250542, 'z': -1161.218872}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3513.544434, 'y': 151.620483, 'z': -1653.751587}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2651.359619, 'y': 104.358696, 'z': -1196.485107}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3151.025391, 'y': 96.191666, 'z': -970.616943}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3381.127197, 'y': 155.54567, 'z': -1563.643433}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3519.223633, 'y': 295.519867, 'z': -1395.815186}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3276.562988, 'y': 47.774769, 'z': -1228.599854}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3082.151123, 'y': 99.981689, 'z': -1011.740112}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3580.678711, 'y': 308.196136, 'z': -1475.660767}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 2984.571777, 'y': 110.744186, 'z': -1246.835327}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3267.303711, 'y': 156.082123, 'z': -1740.117554}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3134.592285, 'y': 105.128731, 'z': -1105.851318}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3298.561035, 'y': 50.131123, 'z': -1122.841919}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 2749.371582, 'y': 154.673508, 'z': -1497.086304}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3448.135498, 'y': 50.892998, 'z': -1143.692505}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 3680.582031, 'y': 27.0, 'z': -1199.572876}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 2736.044434, 'y': 138.010284, 'z': -1430.487793}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3129.736572, 'y': 153.967957, 'z': -1605.015381}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3180.436523, 'y': 144.906311, 'z': -1556.189087}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3137.421631, 'y': 97.046394, 'z': -991.475647}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3638.174072, 'y': 27.0, 'z': -1196.622559}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3503.69751, 'y': 295.343628, 'z': -1438.854614}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3281.797607, 'y': 139.077103, 'z': -1641.014038}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3102.564697, 'y': 150.217499, 'z': -1687.780273}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2710.723389, 'y': 90.980049, 'z': -1070.772095}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2954.350342, 'y': 120.258385, 'z': -1384.354736}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3133.366211, 'y': 119.837234, 'z': -1508.507568}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3182.725342, 'y': 27.0, 'z': -823.443604}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3550.375244, 'y': 27.0, 'z': -1044.579102}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 2932.717285, 'y': 112.686699, 'z': -1197.751343}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3185.438232, 'y': 145.014069, 'z': -1536.500488}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3088.710938, 'y': 124.704369, 'z': -1487.928223}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2986.968018, 'y': 110.253906, 'z': -1221.442505}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 7}
{'position': {'x': 3002.626709, 'y': 111.635902, 'z': -1389.377686}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3281.461914, 'y': 157.926285, 'z': -1754.186401}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3198.077148, 'y': 27.0, 'z': -847.214233}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2942.395996, 'y': 100.042732, 'z': -1560.016602}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3013.473633, 'y': 107.558273, 'z': -1257.359253}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'yuki', 'area_no': 7}
{'position': {'x': 3156.750732, 'y': 164.269882, 'z': -1678.859985}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3130.765137, 'y': 83.386078, 'z': -1197.61792}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3158.688232, 'y': 145.715164, 'z': -1596.768433}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3132.032471, 'y': 100.042732, 'z': -1461.360962}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3543.239502, 'y': 150.321854, 'z': -1645.254028}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3499.632324, 'y': 152.639526, 'z': -1647.450562}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2941.936768, 'y': 124.183037, 'z': -1425.932251}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3084.903076, 'y': 123.453339, 'z': -1528.938599}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3637.936279, 'y': 27.0, 'z': -1134.549438}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 3268.210693, 'y': 145.254959, 'z': -1560.209595}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3349.167725, 'y': 47.774769, 'z': -1224.59668}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 3468.102783, 'y': 59.226032, 'z': -1132.060669}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3304.071045, 'y': 145.272537, 'z': -1531.300049}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3311.227783, 'y': 50.340088, 'z': -1164.706909}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 7}
{'position': {'x': 2746.671875, 'y': 145.310165, 'z': -1460.72583}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3536.445557, 'y': 320.152405, 'z': -1404.954712}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3222.032959, 'y': 67.875237, 'z': -1369.221191}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3080.569336, 'y': 150.027893, 'z': -1750.360718}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 2933.212891, 'y': 111.472206, 'z': -1296.625366}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3673.376221, 'y': 27.0, 'z': -1183.033936}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 7}
{'position': {'x': 2806.768799, 'y': 148.024078, 'z': -1445.290161}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3555.899414, 'y': 189.852249, 'z': -1593.083618}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 3457.924561, 'y': 58.804153, 'z': -1177.978638}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3032.759766, 'y': 127.315163, 'z': -1501.500244}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 3211.427979, 'y': 67.875237, 'z': -1372.200684}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 3648.762207, 'y': 303.20578, 'z': -1419.219604}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 7}
