X,Y,Z,Min Lvl,Max Lvl,Biome,Substance,area
1010.704468 , 157.729904 , -578.072144 , 55.0 , 67.0 , prairie , shiba_kare , 1
1103.199463 , 168.609253 , -986.923279 , 55.0 , 67.0 , prairie , shiba_kare , 1
1392.459229 , 163.165268 , -632.07666 , 55.0 , 67.0 , prairie , shiba , 1
1047.542236 , 170.401535 , -497.874451 , 55.0 , 67.0 , rocky_area , shiba , 1
1685.369873 , 162.66861 , -496.276062 , 55.0 , 67.0 , prairie , shiba , 1
1169.700439 , 205.860535 , -207.256393 , 55.0 , 67.0 , prairie , shiba_kare , 1
1046.085938 , 149.972534 , -968.608704 , 55.0 , 67.0 , prairie , shiba_kare , 1
1140.093994 , 181.142883 , -838.081604 , 55.0 , 67.0 , prairie , shiba , 1
1026.71814 , 190.418121 , -324.171814 , 55.0 , 67.0 , prairie , shiba_kare , 1
1412.393188 , 164.316666 , -720.497559 , 55.0 , 67.0 , prairie , shiba , 1
1217.50708 , 148.315445 , -684.480774 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1016.753906 , 198.049545 , -252.535461 , 55.0 , 67.0 , prairie , shiba_kare , 1
1201.240356 , 163.512421 , -975.187012 , 55.0 , 67.0 , prairie , shiba_kare , 1
1511.378052 , 153.300308 , -701.005981 , 55.0 , 67.0 , prairie , shiba , 1
1073.812866 , 158.643066 , -534.608276 , 55.0 , 67.0 , prairie , shiba_kare , 1
1414.500977 , 158.517975 , -962.577515 , 55.0 , 67.0 , prairie , shiba_kare , 1
1746.341309 , 148.332901 , -763.627686 , 55.0 , 67.0 , prairie , shiba , 1
1620.094849 , 145.406693 , -697.061157 , 55.0 , 67.0 , prairie , shiba_kare , 1
1036.090332 , 180.087952 , -373.696289 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1391.131348 , 163.000793 , -617.616455 , 55.0 , 67.0 , prairie , shiba , 1
1187.312622 , 183.697372 , -349.828766 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1646.098755 , 150.192062 , -586.723999 , 55.0 , 67.0 , prairie , shiba , 1
1394.905029 , 163.298813 , -647.865784 , 55.0 , 67.0 , prairie , shiba , 1
1587.644043 , 137.680283 , -882.562378 , 55.0 , 67.0 , volcano , doro , 1
1295.488892 , 139.943207 , -778.414307 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1435.995483 , 147.87999 , -479.410339 , 55.0 , 67.0 , lake , shiba_kare , 1
1075.357666 , 174.477325 , -387.958679 , 55.0 , 67.0 , prairie , shiba , 1
1182.780029 , 148.477081 , -650.709412 , 55.0 , 67.0 , prairie , shiba_kare , 1
1062.422729 , 201.966476 , -185.904602 , 55.0 , 67.0 , prairie , shiba_kare , 1
1254.867676 , 174.338684 , -448.543671 , 55.0 , 67.0 , prairie , shiba_kare , 1
1131.387817 , 148.671051 , -655.902771 , 55.0 , 67.0 , prairie , shiba_kare , 1
1529.475098 , 148.015213 , -509.097534 , 55.0 , 67.0 , prairie , shiba , 1
1251.362549 , 148.87384 , -644.131287 , 55.0 , 67.0 , prairie , shiba_kare , 1
1504.003052 , 153.531525 , -704.19342 , 55.0 , 67.0 , prairie , shiba , 1
1511.281616 , 154.052155 , -661.340454 , 55.0 , 67.0 , prairie , shiba_kare , 1
1254.923218 , 161.451126 , -949.0672 , 55.0 , 67.0 , prairie , shiba_kare , 1
1230.275146 , 146.275391 , -728.680969 , 55.0 , 67.0 , prairie , shiba , 1
1694.987915 , 142.424072 , -909.817383 , 55.0 , 67.0 , prairie , doro , 1
1393.195435 , 164.316666 , -713.865906 , 55.0 , 67.0 , prairie , shiba , 1
1333.966431 , 149.0401 , -565.010193 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1205.948975 , 201.231735 , -292.635071 , 55.0 , 67.0 , prairie , shiba , 1
1182.5 , 165.260513 , -789.525085 , 55.0 , 67.0 , prairie , shiba , 1
1231.858276 , 160.876022 , -838.083862 , 55.0 , 67.0 , prairie , shiba , 1
1470.370361 , 157.190262 , -694.849487 , 55.0 , 67.0 , prairie , shiba , 1
1064.311523 , 175.006943 , -394.764038 , 55.0 , 67.0 , prairie , shiba_kare , 1
1206.950439 , 170.007263 , -515.556702 , 55.0 , 67.0 , prairie , shiba , 1
1034.369507 , 157.741989 , -581.130066 , 55.0 , 67.0 , prairie , shiba_kare , 1
1235.75708 , 171.371902 , -482.857544 , 55.0 , 67.0 , prairie , shiba_kare , 1
1081.158203 , 178.899323 , -357.708527 , 55.0 , 67.0 , prairie , shiba_kare , 1
1044.596802 , 202.444016 , -168.765686 , 55.0 , 67.0 , prairie , shiba , 1
1415.072876 , 148.049805 , -416.562927 , 55.0 , 67.0 , prairie , shiba_kare , 1
1319.608765 , 148.713531 , -606.539001 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1439.369751 , 163.103699 , -917.253784 , 55.0 , 67.0 , rocky_area , iwa , 1
1588.983154 , 149.850662 , -483.346039 , 55.0 , 67.0 , prairie , shiba_kare , 1
1561.295288 , 150.09462 , -360.270111 , 55.0 , 67.0 , prairie , shiba_kare , 1
1140.571655 , 171.808258 , -939.378418 , 55.0 , 67.0 , prairie , shiba_kare , 1
1440.949707 , 156.470551 , -757.180969 , 55.0 , 67.0 , prairie , shiba_kare , 1
1448.274414 , 159.741486 , -660.340393 , 55.0 , 67.0 , prairie , shiba , 1
1055.357178 , 200.838608 , -205.644974 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1295.649536 , 149.209549 , -625.685425 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1627.148193 , 141.119781 , -793.57135 , 55.0 , 67.0 , prairie , shiba_kare , 1
1067.374634 , 195.226166 , -249.323196 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1132.307861 , 182.325821 , -859.978882 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1213.540283 , 183.080109 , -383.386932 , 55.0 , 67.0 , prairie , shiba_kare , 1
1134.873657 , 202.857056 , -247.876953 , 55.0 , 67.0 , prairie , shiba , 1
1513.58606 , 147.225784 , -579.733459 , 55.0 , 67.0 , prairie , shiba_kare , 1
1385.274536 , 164.316666 , -724.334229 , 55.0 , 67.0 , prairie , shiba , 1
1678.945068 , 154.656525 , -590.536072 , 55.0 , 67.0 , prairie , shiba_kare , 1
1063.019165 , 147.775131 , -670.594543 , 55.0 , 67.0 , prairie , shiba_kare , 1
1214.549927 , 151.022644 , -587.598999 , 55.0 , 67.0 , prairie , shiba_kare , 1
1135.160645 , 205.347046 , -178.710526 , 55.0 , 67.0 , prairie , shiba , 1
1378.496338 , 164.316666 , -737.561951 , 55.0 , 67.0 , prairie , shiba_kare , 1
1186.485962 , 157.989746 , -551.960632 , 55.0 , 67.0 , prairie , shiba , 1
1367.88269 , 163.316696 , -659.126343 , 55.0 , 67.0 , volcano , doro , 1
1222.1521 , 162.689804 , -961.354797 , 55.0 , 67.0 , prairie , shiba , 1
1053.642334 , 184.772049 , -784.655212 , 55.0 , 67.0 , prairie , shiba_kare , 1
1117.639771 , 161.007309 , -520.092224 , 55.0 , 67.0 , prairie , doro , 1
1455.450928 , 147.946426 , -415.549866 , 55.0 , 67.0 , lake , shiba_kare , 1
1084.355347 , 193.529037 , -258.409973 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1086.692627 , 186.23111 , -793.747559 , 55.0 , 67.0 , prairie , shiba_kare , 1
1616.975708 , 143.197128 , -957.161926 , 55.0 , 67.0 , prairie , shiba_kare , 1
1435.550659 , 147.87999 , -510.98175 , 55.0 , 67.0 , lake , doro , 1
1383.11792 , 147.87999 , -370.594635 , 55.0 , 67.0 , lake , shiba_kare , 1
1410.533081 , 160.397552 , -296.051727 , 55.0 , 67.0 , prairie , shiba , 1
1635.458008 , 148.383286 , -627.200012 , 55.0 , 67.0 , prairie , shiba_kare , 1
1672.994385 , 160.471207 , -555.75946 , 55.0 , 67.0 , prairie , shiba , 1
1655.847656 , 140.190887 , -852.316772 , 55.0 , 67.0 , prairie , shiba_kare , 1
1497.870361 , 147.997314 , -589.047119 , 55.0 , 67.0 , prairie , shiba_kare , 1
1147.424316 , 148.407303 , -675.234497 , 55.0 , 67.0 , prairie , shiba_kare , 1
1219.955566 , 175.002319 , -476.614136 , 55.0 , 67.0 , prairie , shiba , 1
1163.334229 , 208.485886 , -227.798218 , 55.0 , 67.0 , prairie , shiba , 1
1259.542358 , 159.13208 , -992.728088 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1266.88147 , 145.914597 , -704.29187 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1008.485962 , 188.684662 , -334.087128 , 55.0 , 67.0 , prairie , shiba_kare , 1
1187.447144 , 208.669449 , -267.4104 , 55.0 , 67.0 , prairie , shiba , 1
1089.647461 , 191.654037 , -842.688965 , 55.0 , 67.0 , rocky_area , iwa , 1
1370.802612 , 157.720596 , -966.892395 , 55.0 , 67.0 , prairie , shiba_kare , 1
1621.869873 , 149.386398 , -573.05719 , 55.0 , 67.0 , prairie , shiba_kare , 1
1241.541992 , 209.367462 , -277.399719 , 55.0 , 67.0 , prairie , shiba , 1
1078.660889 , 147.946243 , -701.228333 , 55.0 , 67.0 , prairie , shiba_kare , 1
1271.265259 , 148.451965 , -656.651917 , 55.0 , 67.0 , prairie , shiba_kare , 1
1507.006714 , 143.971024 , -968.496948 , 55.0 , 67.0 , prairie , shiba_kare , 1
1762.898438 , 146.615387 , -829.289063 , 55.0 , 67.0 , prairie , shiba_kare , 1
1289.038818 , 157.830307 , -985.635071 , 55.0 , 67.0 , prairie , shiba_kare , 1
1114.304688 , 148.543243 , -665.851624 , 55.0 , 67.0 , prairie , shiba_kare , 1
1123.455688 , 194.133835 , -269.146454 , 55.0 , 67.0 , prairie , shiba , 1
1593.617676 , 138.98143 , -843.743347 , 55.0 , 67.0 , prairie , shiba_kare , 1
1366.530273 , 148.226471 , -503.275696 , 55.0 , 67.0 , prairie , shiba_kare , 1
1610.080688 , 147.760208 , -639.149353 , 55.0 , 67.0 , prairie , shiba_kare , 1
1064.436157 , 159.998032 , -522.953491 , 55.0 , 67.0 , prairie , shiba_kare , 1
1097.730347 , 202.645111 , -169.083282 , 55.0 , 67.0 , prairie , shiba_kare , 1
1270.732544 , 173.230118 , -439.874023 , 55.0 , 67.0 , prairie , shiba , 1
1096.185913 , 169.837967 , -974.872681 , 55.0 , 67.0 , prairie , shiba_kare , 1
1045.300171 , 183.364746 , -348.208923 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1401.772095 , 164.316666 , -695.321655 , 55.0 , 67.0 , prairie , shiba , 1
1242.185547 , 148.064636 , -806.680237 , 55.0 , 67.0 , prairie , shiba , 1
1238.056885 , 198.607391 , -304.447754 , 55.0 , 67.0 , prairie , shiba , 1
1125.597656 , 148.477081 , -703.520142 , 55.0 , 67.0 , prairie , doro , 1
1135.825317 , 170.848724 , -479.31189 , 55.0 , 67.0 , prairie , shiba , 1
1171.795898 , 148.477081 , -676.611938 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1539.329102 , 150.364212 , -714.563538 , 55.0 , 67.0 , prairie , shiba_kare , 1
1436.738281 , 148.151581 , -359.860687 , 55.0 , 67.0 , prairie , shiba_kare , 1
1399.874878 , 161.27269 , -300.748932 , 55.0 , 67.0 , prairie , shiba , 1
1042.202026 , 160.763153 , -543.714355 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1185.883301 , 149.096573 , -628.104187 , 55.0 , 67.0 , prairie , shiba_kare , 1
1165.141479 , 184.187683 , -451.657745 , 55.0 , 67.0 , prairie , shiba , 1
1041.244995 , 181.97905 , -359.382721 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1025.713501 , 148.345673 , -680.675903 , 55.0 , 67.0 , prairie , shiba_kare , 1
1324.510498 , 148.748413 , -592.154968 , 55.0 , 67.0 , prairie , shiba_kare , 1
1050.131104 , 151.673981 , -630.322266 , 55.0 , 67.0 , prairie , shiba , 1
1102.107544 , 186.545242 , -337.005493 , 55.0 , 67.0 , rocky_area , iwa , 1
1072.980225 , 157.753235 , -544.376648 , 55.0 , 67.0 , prairie , shiba_kare , 1
1075.946289 , 187.155914 , -806.170288 , 55.0 , 67.0 , prairie , shiba_kare , 1
1541.472656 , 137.680283 , -858.657959 , 55.0 , 67.0 , volcano , doro , 1
1037.958496 , 149.972534 , -955.483215 , 55.0 , 67.0 , prairie , shiba , 1
1032.442627 , 187.750671 , -338.147491 , 55.0 , 67.0 , prairie , shiba_kare , 1
1172.409424 , 149.034744 , -734.048401 , 55.0 , 67.0 , bamboo_forest , shiba_kare , 1
1032.255249 , 205.002853 , -155.410172 , 55.0 , 67.0 , prairie , shiba , 1
1020.690125 , 202.280075 , -178.785568 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1232.94458 , 162.668625 , -951.625488 , 55.0 , 67.0 , prairie , shiba_kare , 1
1037.156128 , 149.972534 , -947.256104 , 55.0 , 67.0 , prairie , shiba , 1
1403.671021 , 148.049805 , -408.314209 , 55.0 , 67.0 , swamp , shiba , 1
1255.249268 , 147.816513 , -670.083374 , 55.0 , 67.0 , prairie , shiba_kare , 1
1556.878418 , 143.73381 , -750.35968 , 55.0 , 67.0 , prairie , shiba_kare , 1
1047.490967 , 153.624634 , -616.666931 , 55.0 , 67.0 , prairie , shiba , 1
1426.169434 , 148.117126 , -527.544189 , 55.0 , 67.0 , prairie , shiba_kare , 1
1291.690674 , 149.026901 , -605.517578 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1034.099487 , 156.431244 , -595.499207 , 55.0 , 67.0 , prairie , shiba_kare , 1
1366.149292 , 148.110855 , -472.721619 , 55.0 , 67.0 , prairie , shiba_kare , 1
1202.084473 , 148.585831 , -643.981384 , 55.0 , 67.0 , prairie , shiba_kare , 1
1070.638672 , 202.040054 , -185.503754 , 55.0 , 67.0 , prairie , shiba_kare , 1
1528.942749 , 149.671204 , -413.58493 , 55.0 , 67.0 , prairie , shiba_kare , 1
1350.167114 , 149.110001 , -421.327393 , 55.0 , 67.0 , prairie , shiba_kare , 1
1216.292358 , 193.149124 , -324.547363 , 55.0 , 67.0 , prairie , shiba_kare , 1
1207.371338 , 179.706787 , -454.433533 , 55.0 , 67.0 , prairie , shiba , 1
1063.480347 , 149.069504 , -895.710632 , 55.0 , 67.0 , prairie , shiba_kare , 1
1004.959595 , 204.012085 , -170.510605 , 55.0 , 67.0 , prairie , shiba , 1
1514.9646 , 138.824783 , -803.631531 , 55.0 , 67.0 , prairie , shiba , 1
1470.775269 , 155.432877 , -622.43988 , 55.0 , 67.0 , prairie , shiba_kare , 1
1074.161987 , 184.110306 , -330.176819 , 55.0 , 67.0 , prairie , shiba_kare , 1
1087.028809 , 178.760574 , -355.031555 , 55.0 , 67.0 , prairie , doro , 1
1005.116333 , 157.948288 , -573.312927 , 55.0 , 67.0 , prairie , shiba_kare , 1
1610.987061 , 146.75621 , -666.051697 , 55.0 , 67.0 , prairie , shiba_kare , 1
1167.743042 , 205.20723 , -195.220947 , 55.0 , 67.0 , prairie , shiba_kare , 1
1144.768677 , 152.125351 , -600.929565 , 55.0 , 67.0 , prairie , shiba , 1
1472.131836 , 153.659851 , -608.334045 , 55.0 , 67.0 , prairie , shiba_kare , 1
1053.051392 , 149.972534 , -961.836853 , 55.0 , 67.0 , prairie , shiba , 1
1682.853149 , 143.540009 , -946.031921 , 55.0 , 67.0 , prairie , shiba_kare , 1
1515.590942 , 146.960266 , -993.404419 , 55.0 , 67.0 , prairie , shiba_kare , 1
1140.16626 , 148.313522 , -695.804626 , 55.0 , 67.0 , lake , shiba_kare , 1
1051.503174 , 188.358521 , -325.999908 , 55.0 , 67.0 , prairie , shiba_kare , 1
1202.835449 , 170.203766 , -869.540039 , 55.0 , 67.0 , prairie , shiba , 1
1229.953125 , 146.820419 , -696.422791 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1166.230225 , 148.313538 , -682.339355 , 55.0 , 67.0 , lake , tsuchi_sado , 1
1074.552979 , 187.070221 , -800.453735 , 55.0 , 67.0 , prairie , shiba_kare , 1
1313.446411 , 139.505127 , -806.454834 , 55.0 , 67.0 , prairie , shiba , 1
1375.688599 , 158.767776 , -914.426697 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1078.703003 , 192.665405 , -266.2435 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1594.440674 , 137.680283 , -882.439331 , 55.0 , 67.0 , lake , doro , 1
1191.610596 , 148.718689 , -635.823914 , 55.0 , 67.0 , prairie , shiba_kare , 1
1067.868774 , 148.195328 , -883.185242 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1372.88147 , 159.652969 , -335.424103 , 55.0 , 67.0 , prairie , shiba , 1
1455.091553 , 147.87999 , -483.463684 , 55.0 , 67.0 , lake , doro , 1
1131.079834 , 152.714203 , -587.593811 , 55.0 , 67.0 , prairie , shiba , 1
1680.002686 , 151.110092 , -608.541138 , 55.0 , 67.0 , prairie , shiba_kare , 1
1233.026733 , 170.734604 , -490.408081 , 55.0 , 67.0 , prairie , shiba , 1
1625.384766 , 141.75592 , -786.677979 , 55.0 , 67.0 , prairie , shiba_kare , 1
1112.807129 , 200.579041 , -249.356079 , 55.0 , 67.0 , prairie , shiba , 1
1521.69165 , 147.134232 , -565.514465 , 55.0 , 67.0 , prairie , shiba_kare , 1
1016.554138 , 193.205978 , -745.234314 , 55.0 , 67.0 , rocky_area , iwa , 1
1058.853394 , 187.231461 , -319.57605 , 55.0 , 67.0 , prairie , shiba_kare , 1
1367.834473 , 158.136795 , -958.735474 , 55.0 , 67.0 , prairie , shiba_kare , 1
1551.203247 , 147.177933 , -566.523987 , 55.0 , 67.0 , prairie , shiba_kare , 1
1503.229492 , 149.436874 , -378.707214 , 55.0 , 67.0 , prairie , shiba_kare , 1
1480.192383 , 147.87999 , -524.719971 , 55.0 , 67.0 , lake , doro , 1
1148.668701 , 184.440247 , -442.197662 , 55.0 , 67.0 , prairie , shiba , 1
1622.12854 , 147.1147 , -665.722046 , 55.0 , 67.0 , prairie , shiba_kare , 1
1097.812988 , 170.902512 , -964.963745 , 55.0 , 67.0 , prairie , shiba_kare , 1
1446.268433 , 149.179169 , -354.128937 , 55.0 , 67.0 , prairie , shiba_kare , 1
1122.127075 , 174.167679 , -969.305664 , 55.0 , 67.0 , rocky_area , iwa , 1
1063.05249 , 150.736771 , -636.952942 , 55.0 , 67.0 , prairie , shiba_kare , 1
1713.760498 , 159.827133 , -710.558411 , 55.0 , 67.0 , prairie , shiba , 1
1085.771362 , 187.445023 , -756.396606 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1084.585083 , 150.146423 , -639.872192 , 55.0 , 67.0 , prairie , shiba_kare , 1
1067.872803 , 156.802322 , -568.566101 , 55.0 , 67.0 , prairie , shiba_kare , 1
1231.856934 , 213.313492 , -255.118271 , 55.0 , 67.0 , prairie , shiba , 1
1214.640625 , 152.258896 , -751.221008 , 55.0 , 67.0 , prairie , shiba , 1
1306.779785 , 159.403046 , -934.060303 , 55.0 , 67.0 , prairie , shiba_kare , 1
1291.003418 , 163.880203 , -511.898499 , 55.0 , 67.0 , prairie , shiba_kare , 1
1498.319702 , 141.986588 , -952.217224 , 55.0 , 67.0 , prairie , shiba_kare , 1
1188.700439 , 154.300323 , -568.783264 , 55.0 , 67.0 , prairie , shiba_kare , 1
1090.536865 , 175.741638 , -367.157959 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1016.160095 , 200.068207 , -217.396683 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1135.614502 , 148.477081 , -717.696899 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1506.359131 , 149.751938 , -366.433685 , 55.0 , 67.0 , prairie , shiba_kare , 1
1220.804199 , 212.02771 , -241.869431 , 55.0 , 67.0 , prairie , shiba_kare , 1
1268.369141 , 141.03595 , -777.52533 , 55.0 , 67.0 , prairie , shiba_kare , 1
1530.205322 , 138.680344 , -806.758362 , 55.0 , 67.0 , prairie , shiba_kare , 1
1065.260132 , 154.043991 , -607.163513 , 55.0 , 67.0 , prairie , shiba_kare , 1
1094.830688 , 193.485901 , -737.200562 , 55.0 , 67.0 , rocky_area , iwa , 1
1077.306885 , 202.110672 , -183.365738 , 55.0 , 67.0 , prairie , shiba_kare , 1
1221.169434 , 163.584488 , -948.786987 , 55.0 , 67.0 , prairie , shiba_kare , 1
1283.068359 , 160.405457 , -899.834839 , 55.0 , 67.0 , prairie , shiba_kare , 1
1100.81897 , 148.60965 , -658.06842 , 55.0 , 67.0 , prairie , shiba_kare , 1
1069.130737 , 168.491272 , -448.975739 , 55.0 , 67.0 , prairie , shiba_kare , 1
1175.835571 , 156.600601 , -555.849304 , 55.0 , 67.0 , prairie , shiba_kare , 1
1269.225952 , 149.098816 , -627.566833 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1149.424194 , 173.404617 , -480.667053 , 55.0 , 67.0 , prairie , shiba , 1
1113.845459 , 175.282516 , -961.086426 , 55.0 , 67.0 , rocky_area , iwa , 1
1108.101074 , 173.979553 , -945.869629 , 55.0 , 67.0 , rocky_area , iwa , 1
1611.841797 , 149.256119 , -564.314941 , 55.0 , 67.0 , prairie , shiba_kare , 1
1598.273682 , 137.72998 , -888.004395 , 55.0 , 67.0 , swamp , doro , 1
1681.789551 , 145.269348 , -774.814087 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1050.639526 , 169.704285 , -435.417328 , 55.0 , 67.0 , prairie , shiba_kare , 1
1343.036133 , 209.398331 , -282.910187 , 55.0 , 67.0 , rocky_area , iwa , 1
1563.574463 , 139.146133 , -930.749512 , 55.0 , 67.0 , prairie , shiba , 1
1258.656738 , 207.190338 , -224.638977 , 55.0 , 67.0 , prairie , shiba_kare , 1
1210.529175 , 180.619888 , -450.389313 , 55.0 , 67.0 , prairie , shiba , 1
1050.835449 , 155.111038 , -606.546936 , 55.0 , 67.0 , prairie , shiba_kare , 1
1449.172241 , 148.049805 , -516.892334 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1173.750732 , 160.241745 , -531.127563 , 55.0 , 67.0 , prairie , shiba , 1
1018.069519 , 147.641846 , -662.726868 , 55.0 , 67.0 , prairie , shiba_kare , 1
1280.092651 , 156.731537 , -541.656982 , 55.0 , 67.0 , prairie , shiba_kare , 1
1516.127686 , 153.738708 , -661.83197 , 55.0 , 67.0 , prairie , shiba_kare , 1
1046.973633 , 192.610352 , -273.781769 , 55.0 , 67.0 , prairie , shiba_kare , 1
1239.218994 , 211.508316 , -244.200317 , 55.0 , 67.0 , prairie , shiba , 1
1131.104126 , 178.04454 , -448.419189 , 55.0 , 67.0 , prairie , shiba , 1
1288.105103 , 204.652512 , -216.462646 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1141.062988 , 166.244781 , -512.795837 , 55.0 , 67.0 , prairie , shiba_kare , 1
1151.047363 , 158.155884 , -546.16748 , 55.0 , 67.0 , prairie , shiba_kare , 1
1047.760986 , 182.282837 , -355.090118 , 55.0 , 67.0 , prairie , shiba_kare , 1
1119.567139 , 155.194992 , -557.832153 , 55.0 , 67.0 , prairie , shiba , 1
1061.367554 , 201.952118 , -186.364166 , 55.0 , 67.0 , prairie , shiba_kare , 1
1030.341431 , 201.74588 , -191.010391 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1050.302612 , 183.483047 , -803.9245 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1381.857056 , 148.546906 , -545.203247 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1245.408936 , 165.827927 , -506.463409 , 55.0 , 67.0 , prairie , shiba , 1
1076.421143 , 195.575623 , -244.754364 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1293.826782 , 139.962158 , -779.06366 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1007.884094 , 189.053589 , -771.455505 , 55.0 , 67.0 , prairie , shiba , 1
1039.581055 , 149.83168 , -907.602173 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1104.679077 , 203.137405 , -229.617355 , 55.0 , 67.0 , prairie , shiba , 1
1299.226074 , 149.100815 , -592.925476 , 55.0 , 67.0 , prairie , shiba_kare , 1
1178.212891 , 162.114227 , -527.720398 , 55.0 , 67.0 , prairie , shiba , 1
1233.419189 , 207.567001 , -219.738495 , 55.0 , 67.0 , prairie , shiba_kare , 1
1380.697754 , 157.21167 , -983.628601 , 55.0 , 67.0 , prairie , shiba_kare , 1
1124.377197 , 182.683289 , -812.802734 , 55.0 , 67.0 , prairie , shiba_kare , 1
1358.646729 , 160.61412 , -852.765747 , 55.0 , 67.0 , rocky_area , iwa , 1
1046.000488 , 167.144882 , -704.810974 , 55.0 , 67.0 , prairie , shiba_kare , 1
1102.439575 , 186.017853 , -310.555176 , 55.0 , 67.0 , prairie , shiba_kare , 1
1549.315552 , 147.134232 , -594.66095 , 55.0 , 67.0 , prairie , shiba_kare , 1
1218.165771 , 156.436234 , -567.578979 , 55.0 , 67.0 , prairie , shiba , 1
1215.612427 , 152.261398 , -578.882263 , 55.0 , 67.0 , prairie , shiba_kare , 1
1238.873047 , 146.310196 , -706.144958 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1092.328979 , 169.630539 , -459.054688 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1181.794556 , 169.364487 , -923.815979 , 55.0 , 67.0 , prairie , shiba_kare , 1
1345.809937 , 164.316666 , -706.667542 , 55.0 , 67.0 , prairie , shiba , 1
1175.394409 , 184.131546 , -340.207611 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1242.317871 , 204.289658 , -296.359283 , 55.0 , 67.0 , rocky_area , iwa , 1
1487.381104 , 137.680283 , -858.322327 , 55.0 , 67.0 , volcano , doro , 1
1404.821899 , 164.316666 , -742.184998 , 55.0 , 67.0 , prairie , shiba , 1
1214.207642 , 172.256668 , -507.097229 , 55.0 , 67.0 , prairie , shiba , 1
1102.390137 , 164.739075 , -514.309082 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1177.002197 , 193.949936 , -302.438507 , 55.0 , 67.0 , prairie , shiba , 1
1050.568848 , 169.365265 , -502.528107 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1236.189087 , 149.02858 , -593.854492 , 55.0 , 67.0 , prairie , shiba_kare , 1
1111.220093 , 193.816803 , -266.683929 , 55.0 , 67.0 , prairie , shiba , 1
1517.98645 , 150.255371 , -351.914124 , 55.0 , 67.0 , prairie , shiba_kare , 1
1272.709106 , 148.9207 , -811.476563 , 55.0 , 67.0 , prairie , shiba_kare , 1
1047.496948 , 187.265594 , -769.468506 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1399.883545 , 148.049805 , -389.686798 , 55.0 , 67.0 , prairie , shiba_kare , 1
1137.751709 , 178.896637 , -897.361084 , 55.0 , 67.0 , rocky_area , shiba_kare , 1
1220.258179 , 149.515121 , -746.759399 , 55.0 , 67.0 , prairie , shiba , 1
1404.773926 , 148.147827 , -529.50354 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1302.004395 , 158.580582 , -963.718994 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1079.075562 , 198.155319 , -224.67511 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1229.016479 , 212.699219 , -245.767197 , 55.0 , 67.0 , prairie , shiba , 1
1671.213745 , 141.928955 , -920.356018 , 55.0 , 67.0 , prairie , shiba_kare , 1
1296.474121 , 140.097702 , -765.574341 , 55.0 , 67.0 , prairie , tsuchi_sado , 1
1729.833984 , 152.640335 , -971.81427 , 55.0 , 67.0 , prairie , shiba_kare , 1
1112.236328 , 148.446091 , -691.189575 , 55.0 , 67.0 , prairie , shiba_kare , 1
