{'position': {'x': 1680.255005, 'y': 112.202896, 'z': -549.416443}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1524.249023, 'y': 103.151939, 'z': -389.210205}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1565.491821, 'y': 107.614243, 'z': -321.301208}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1604.701904, 'y': 106.5, 'z': -758.634399}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1613.969604, 'y': 111.17202, 'z': -358.680237}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1593.617676, 'y': 112.460808, 'z': -431.02417}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1513.063477, 'y': 102.617287, 'z': -361.837555}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1711.453857, 'y': 109.686867, 'z': -377.649994}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1624.154297, 'y': 110.995117, 'z': -440.391052}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1609.733887, 'y': 112.105034, 'z': -689.760742}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1610.123169, 'y': 111.276558, 'z': -448.471344}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1510.058105, 'y': 101.5, 'z': -283.814941}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1614.71521, 'y': 106.5, 'z': -762.335632}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1556.898804, 'y': 110.27227, 'z': -384.628601}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1579.490845, 'y': 112.632103, 'z': -395.999481}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1642.017456, 'y': 106.5, 'z': -793.69397}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1657.021729, 'y': 116.664284, 'z': -669.852661}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1620.78479, 'y': 112.988289, 'z': -626.061646}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1531.027222, 'y': 107.809196, 'z': -686.9021}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1595.7323, 'y': 112.490135, 'z': -674.053528}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1612.905396, 'y': 112.078728, 'z': -373.033966}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1668.161377, 'y': 113.917702, 'z': -768.740601}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1493.26001, 'y': 101.5, 'z': -343.40921}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1747.794067, 'y': 111.649849, 'z': -754.824158}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1625.476318, 'y': 110.871407, 'z': -361.224457}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1517.561768, 'y': 102.58741, 'z': -359.174011}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1655.671021, 'y': 106.0, 'z': -572.067139}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1654.626831, 'y': 109.686867, 'z': -357.852692}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1597.004395, 'y': 112.011124, 'z': -371.208435}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1561.1073, 'y': 104.0, 'z': -432.856018}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1530.196899, 'y': 102.167381, 'z': -309.458282}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1629.353516, 'y': 106.5, 'z': -716.576599}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1578.156128, 'y': 108.237839, 'z': -325.673218}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1554.318481, 'y': 108.926918, 'z': -704.511108}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1601.865845, 'y': 111.323357, 'z': -599.705566}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1636.081787, 'y': 105.334358, 'z': -522.623962}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1706.042114, 'y': 110.358002, 'z': -441.641876}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1651.932495, 'y': 105.728882, 'z': -539.789307}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1532.89978, 'y': 101.5, 'z': -298.01239}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1557.974243, 'y': 108.614029, 'z': -671.209045}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1591.598877, 'y': 110.356407, 'z': -697.545288}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1660.747437, 'y': 109.686867, 'z': -359.470306}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1640.167969, 'y': 106.5, 'z': -680.339722}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1562.430908, 'y': 109.078255, 'z': -358.98407}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1578.30896, 'y': 109.278053, 'z': -738.603088}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1718.499023, 'y': 113.845352, 'z': -692.463013}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1520.064453, 'y': 101.5, 'z': -318.222504}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1583.161133, 'y': 112.352661, 'z': -416.899109}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1668.825562, 'y': 114.687271, 'z': -627.608521}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1511.207031, 'y': 101.5, 'z': -292.01062}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1511.429443, 'y': 102.573494, 'z': -362.018585}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1644.260742, 'y': 106.0, 'z': -557.116333}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 1573.963745, 'y': 107.553841, 'z': -312.861542}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1658.449463, 'y': 109.831772, 'z': -432.537292}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1707.266357, 'y': 109.874207, 'z': -422.98642}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1684.324219, 'y': 110.945862, 'z': -478.710571}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1543.153687, 'y': 106.92099, 'z': -306.219025}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1596.478271, 'y': 110.019508, 'z': -345.658508}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1618.608154, 'y': 110.435722, 'z': -459.321625}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1724.369263, 'y': 113.638885, 'z': -709.559692}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1695.48999, 'y': 114.339027, 'z': -780.695984}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1686.755859, 'y': 115.234146, 'z': -707.698486}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1585.672852, 'y': 112.807602, 'z': -410.876434}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1651.945557, 'y': 106.075226, 'z': -595.737244}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1575.293091, 'y': 108.909584, 'z': -774.180115}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1530.521973, 'y': 107.750122, 'z': -353.072723}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1693.274536, 'y': 114.08432, 'z': -636.541809}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1607.681885, 'y': 112.52359, 'z': -680.420471}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1634.890625, 'y': 106.5, 'z': -762.338806}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1587.618408, 'y': 109.624802, 'z': -704.998413}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1649.399292, 'y': 106.5, 'z': -763.852661}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1622.997314, 'y': 106.5, 'z': -721.964783}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1646.450317, 'y': 105.755356, 'z': -542.324829}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1706.210571, 'y': 109.655724, 'z': -355.343842}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1599.370728, 'y': 112.997292, 'z': -668.009705}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1712.656372, 'y': 114.108536, 'z': -693.984802}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1648.020264, 'y': 112.968658, 'z': -498.570618}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1647.60498, 'y': 109.210556, 'z': -339.251038}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1543.431885, 'y': 103.779366, 'z': -418.598724}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1615.449707, 'y': 106.5, 'z': -795.689819}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1648.436523, 'y': 106.5, 'z': -753.417236}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1660.57666, 'y': 106.0, 'z': -569.518738}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 1495.096313, 'y': 101.5, 'z': -318.515106}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1636.776855, 'y': 111.230621, 'z': -579.947083}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1673.817871, 'y': 114.448593, 'z': -625.105286}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1669.864624, 'y': 114.464645, 'z': -746.662109}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1617.963867, 'y': 112.291687, 'z': -407.515656}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1694.157715, 'y': 114.385201, 'z': -761.415649}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1549.897705, 'y': 107.559807, 'z': -285.064972}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1645.576294, 'y': 105.976036, 'z': -555.006958}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1613.834595, 'y': 113.261314, 'z': -679.077148}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1652.705933, 'y': 105.90834, 'z': -550.249756}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1633.800049, 'y': 110.958984, 'z': -423.151001}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1539.425171, 'y': 107.553116, 'z': -677.455261}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1567.074463, 'y': 109.457062, 'z': -663.801453}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1593.785156, 'y': 111.001251, 'z': -622.971863}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1604.247314, 'y': 108.221428, 'z': -317.565521}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1706.658203, 'y': 113.865845, 'z': -608.355164}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1757.039429, 'y': 111.627396, 'z': -801.779541}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1541.065552, 'y': 107.124802, 'z': -340.469269}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1680.5354, 'y': 109.957527, 'z': -445.438873}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1636.580688, 'y': 110.578835, 'z': -435.939331}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1571.550903, 'y': 109.632721, 'z': -737.264709}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1589.93335, 'y': 112.053337, 'z': -437.242737}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1617.908691, 'y': 106.5, 'z': -794.126343}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1565.501831, 'y': 109.282166, 'z': -358.571259}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1611.613647, 'y': 108.819656, 'z': -326.457367}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1714.118164, 'y': 113.948578, 'z': -740.084717}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1542.744507, 'y': 103.494255, 'z': -398.213379}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1585.612671, 'y': 110.565918, 'z': -692.211426}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1569.502319, 'y': 104.0, 'z': -445.904358}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1607.026367, 'y': 106.5, 'z': -738.374817}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1665.51062, 'y': 111.647026, 'z': -483.11438}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1557.608032, 'y': 108.609772, 'z': -672.593628}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1568.09082, 'y': 108.777344, 'z': -643.577759}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1660.432617, 'y': 109.861351, 'z': -403.103699}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1567.370117, 'y': 109.227882, 'z': -690.427368}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1624.485352, 'y': 110.710098, 'z': -451.909424}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1619.204712, 'y': 106.5, 'z': -816.169434}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 1664.648438, 'y': 109.686867, 'z': -388.804077}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1566.335083, 'y': 110.242897, 'z': -749.427368}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1613.867798, 'y': 109.857025, 'z': -340.612854}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1547.061035, 'y': 109.311882, 'z': -709.541992}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1573.409302, 'y': 104.0, 'z': -435.928436}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1569.367676, 'y': 109.927055, 'z': -742.984375}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1599.093506, 'y': 112.186569, 'z': -374.623993}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1612.973755, 'y': 104.0, 'z': -479.299286}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1709.752075, 'y': 114.256844, 'z': -697.653198}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1559.674072, 'y': 110.388115, 'z': -759.7229}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1542.440552, 'y': 107.106728, 'z': -332.780914}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1697.804688, 'y': 114.41214, 'z': -764.277039}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1587.621826, 'y': 109.793991, 'z': -765.384399}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1611.752686, 'y': 111.485336, 'z': -447.447998}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1675.32666, 'y': 114.02063, 'z': -642.667114}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1521.116455, 'y': 111.231865, 'z': -748.891724}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1713.473022, 'y': 109.554695, 'z': -396.049561}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1504.674805, 'y': 101.5, 'z': -300.69809}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1577.908203, 'y': 109.247337, 'z': -771.462585}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1682.980835, 'y': 111.237465, 'z': -501.483368}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1625.747314, 'y': 110.671135, 'z': -452.128571}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1594.080322, 'y': 104.0, 'z': -465.549438}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1700.433472, 'y': 109.686867, 'z': -378.406891}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1648.839233, 'y': 109.686867, 'z': -378.117249}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1505.985962, 'y': 101.5, 'z': -294.5354}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1671.359375, 'y': 115.015198, 'z': -693.228638}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1612.420654, 'y': 112.463783, 'z': -381.888306}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1547.669312, 'y': 109.241249, 'z': -377.021759}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 1621.6073, 'y': 104.451225, 'z': -500.582275}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 8}
{'position': {'x': 1657.245728, 'y': 111.883667, 'z': -489.68335}, 'level_range': {'x': 19.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
