{'position': {'x': 306.982117, 'y': 205.335754, 'z': -1239.908691}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 437.585632, 'y': 154.72139, 'z': -675.117371}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 327.557465, 'y': 138.436188, 'z': -390.781158}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 377.721802, 'y': 139.669052, 'z': -471.595398}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 367.903534, 'y': 155.666229, 'z': -756.006104}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 348.355377, 'y': 213.810074, 'z': -1276.352417}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 676.838318, 'y': 135.507645, 'z': -434.111664}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 418.637329, 'y': 195.941299, 'z': -1197.18396}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 397.980804, 'y': 138.575745, 'z': -448.281403}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 564.244446, 'y': 161.556107, 'z': -637.752502}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 284.178558, 'y': 205.211838, 'z': -1240.963135}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 369.035309, 'y': 155.220901, 'z': -773.019165}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 421.110809, 'y': 204.960312, 'z': -1232.236816}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 428.127899, 'y': 140.547455, 'z': -556.638367}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 455.328491, 'y': 146.186035, 'z': -600.790344}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 534.109009, 'y': 147.009003, 'z': -482.484009}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 353.438538, 'y': 138.436188, 'z': -369.24826}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 316.013824, 'y': 199.725433, 'z': -1213.151978}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 409.922455, 'y': 193.38121, 'z': -1175.012329}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 651.702576, 'y': 134.017365, 'z': -417.774719}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 409.743256, 'y': 154.751938, 'z': -735.477966}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 328.281036, 'y': 173.861633, 'z': -1049.116943}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 366.096466, 'y': 155.342636, 'z': -874.439209}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 674.499573, 'y': 138.287521, 'z': -484.501129}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 383.595337, 'y': 153.637039, 'z': -794.568726}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 554.018616, 'y': 156.884186, 'z': -496.915466}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 393.083405, 'y': 155.461563, 'z': -868.91925}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 668.528503, 'y': 138.128708, 'z': -472.705139}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 500.860229, 'y': 171.000427, 'z': -640.839966}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 632.456238, 'y': 133.305115, 'z': -387.854675}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 429.87146, 'y': 157.201187, 'z': -781.546875}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 391.616089, 'y': 197.874649, 'z': -1204.195313}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 379.537384, 'y': 157.109985, 'z': -843.547119}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 351.290344, 'y': 183.666183, 'z': -1103.310669}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 407.046082, 'y': 137.0, 'z': -401.794128}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 7}
{'position': {'x': 432.513611, 'y': 162.806396, 'z': -860.031006}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 467.760895, 'y': 134.351974, 'z': -531.294556}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 479.267303, 'y': 138.320129, 'z': -549.517578}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 348.618073, 'y': 206.398422, 'z': -1234.846069}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 497.744751, 'y': 160.116013, 'z': -708.27356}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 601.239929, 'y': 157.495087, 'z': -496.683563}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 400.647034, 'y': 156.584946, 'z': -890.203918}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 401.459656, 'y': 186.338669, 'z': -1134.582275}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 342.649078, 'y': 166.73793, 'z': -971.656799}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 411.624329, 'y': 155.333115, 'z': -790.480286}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 451.50943, 'y': 159.055969, 'z': -763.849731}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 391.66037, 'y': 176.115402, 'z': -1087.859497}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 414.155884, 'y': 158.62854, 'z': -855.514771}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 485.44165, 'y': 163.059692, 'z': -764.17218}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 408.219727, 'y': 140.389587, 'z': -459.369232}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 439.728973, 'y': 138.728104, 'z': -416.671234}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 698.594116, 'y': 139.781326, 'z': -342.091705}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'hate_iwa', 'area_no': 7}
{'position': {'x': 386.686218, 'y': 169.617004, 'z': -1048.259521}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 407.034424, 'y': 137.743134, 'z': -540.169495}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 433.352661, 'y': 157.013168, 'z': -694.580566}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 512.91687, 'y': 161.504868, 'z': -708.044373}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 435.505768, 'y': 137.0009, 'z': -520.734558}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 717.304016, 'y': 139.26445, 'z': -413.419495}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 369.132019, 'y': 187.911942, 'z': -1140.224854}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 295.318939, 'y': 178.181793, 'z': -1066.474731}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 407.744904, 'y': 183.438995, 'z': -1123.977539}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 353.677338, 'y': 137.0, 'z': -418.169128}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 7}
{'position': {'x': 402.585205, 'y': 137.0, 'z': -386.763916}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 7}
{'position': {'x': 383.31424, 'y': 159.785065, 'z': -932.640015}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 364.991791, 'y': 166.298615, 'z': -1003.146362}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 381.558563, 'y': 137.0, 'z': -436.845337}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 7}
{'position': {'x': 581.766846, 'y': 160.049118, 'z': -513.383423}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 391.144745, 'y': 138.436188, 'z': -441.560486}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 409.754211, 'y': 188.818863, 'z': -1145.912109}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 306.595642, 'y': 174.744827, 'z': -1049.627075}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 563.996033, 'y': 161.140778, 'z': -528.717407}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 584.393188, 'y': 162.162872, 'z': -569.261414}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 307.406281, 'y': 200.282593, 'z': -1217.728149}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 434.249603, 'y': 184.100998, 'z': -1137.128906}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 372.746948, 'y': 176.024765, 'z': -1078.937378}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 586.159119, 'y': 158.876266, 'z': -504.839386}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 438.997864, 'y': 158.703003, 'z': -726.714966}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 495.376709, 'y': 151.580338, 'z': -591.912659}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 418.924011, 'y': 138.476776, 'z': -435.897949}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 285.264862, 'y': 198.369812, 'z': -1211.047241}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 688.130676, 'y': 138.206635, 'z': -452.32782}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 378.687103, 'y': 186.100098, 'z': -1131.383301}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 334.821381, 'y': 185.923904, 'z': -1109.92749}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 384.209106, 'y': 137.0, 'z': -384.247864}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 7}
{'position': {'x': 360.189087, 'y': 137.0, 'z': -399.249634}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 7}
{'position': {'x': 565.527466, 'y': 161.307907, 'z': -708.538147}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 416.169464, 'y': 142.936676, 'z': -473.424774}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 644.08374, 'y': 142.898346, 'z': -514.257751}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 380.140961, 'y': 155.615173, 'z': -827.79187}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 525.888733, 'y': 160.087006, 'z': -695.577576}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 388.62149, 'y': 215.351303, 'z': -1303.785889}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 607.302917, 'y': 162.027496, 'z': -574.044617}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 431.397888, 'y': 161.032822, 'z': -810.092834}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 318.883575, 'y': 138.602921, 'z': -422.296082}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 613.49585, 'y': 134.849411, 'z': -396.689697}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 609.926697, 'y': 135.6185, 'z': -424.560211}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 366.273499, 'y': 202.57576, 'z': -1220.661743}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 405.250946, 'y': 185.91507, 'z': -1133.504639}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 698.237366, 'y': 137.063004, 'z': -430.903473}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 402.008667, 'y': 162.001587, 'z': -985.546997}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 322.381653, 'y': 169.19812, 'z': -1003.106445}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 609.965454, 'y': 163.148941, 'z': -589.678833}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 674.817749, 'y': 201.297775, 'z': -624.416443}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 535.958679, 'y': 162.982788, 'z': -659.674072}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 549.428589, 'y': 161.466248, 'z': -569.555176}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 402.384857, 'y': 135.515793, 'z': -530.649475}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 443.456177, 'y': 143.441345, 'z': -578.368958}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 503.932678, 'y': 129.482101, 'z': -417.455994}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 435.917023, 'y': 157.921249, 'z': -703.009216}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 481.675415, 'y': 140.996353, 'z': -415.442902}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 497.88913, 'y': 149.858536, 'z': -570.638}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 536.443237, 'y': 165.660995, 'z': -752.309753}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 555.243042, 'y': 161.477921, 'z': -565.281006}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 448.720673, 'y': 139.78154, 'z': -439.981354}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 469.677551, 'y': 132.793747, 'z': -517.688538}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 433.391296, 'y': 142.322769, 'z': -461.164673}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 444.742889, 'y': 136.004807, 'z': -514.677246}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 559.343994, 'y': 157.933823, 'z': -500.358856}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 408.022369, 'y': 155.018829, 'z': -725.513855}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 651.432983, 'y': 150.05397, 'z': -455.737305}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 333.045044, 'y': 186.386292, 'z': -1113.99707}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 414.721527, 'y': 203.953613, 'z': -1230.042236}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 380.779999, 'y': 156.554611, 'z': -895.882996}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 371.351807, 'y': 198.265411, 'z': -1193.247192}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 481.363983, 'y': 164.329819, 'z': -780.197083}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 479.891907, 'y': 174.59938, 'z': -663.558105}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 389.086945, 'y': 175.4841, 'z': -1083.796265}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 433.024506, 'y': 159.307434, 'z': -793.625793}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 548.150146, 'y': 161.376312, 'z': -561.767395}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 519.351746, 'y': 131.399872, 'z': -424.309784}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 307.559723, 'y': 176.886536, 'z': -1058.998169}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 406.977905, 'y': 167.804962, 'z': -1029.613647}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 512.559937, 'y': 169.11644, 'z': -783.682251}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 402.270294, 'y': 210.987045, 'z': -1264.936401}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 319.104065, 'y': 187.414688, 'z': -1127.763306}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 442.681519, 'y': 159.148056, 'z': -714.577515}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 413.101532, 'y': 173.449295, 'z': -1080.140625}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 7}
{'position': {'x': 525.392822, 'y': 131.996719, 'z': -432.273468}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 390.720673, 'y': 153.976501, 'z': -731.808594}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 399.929871, 'y': 167.19841, 'z': -1024.517334}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 387.20697, 'y': 157.529068, 'z': -907.4599}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 437.730835, 'y': 140.408432, 'z': -447.604095}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 287.123169, 'y': 187.341202, 'z': -1151.053345}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 449.311462, 'y': 158.863846, 'z': -755.905823}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 402.056, 'y': 170.784988, 'z': -1058.335083}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 728.769287, 'y': 143.073578, 'z': -373.165344}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 7}
{'position': {'x': 390.078796, 'y': 181.26561, 'z': -1110.66272}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 518.163086, 'y': 164.962753, 'z': -599.403503}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 384.637482, 'y': 185.069611, 'z': -1127.059814}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 418.143219, 'y': 159.689789, 'z': -831.845215}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 7}
{'position': {'x': 365.415314, 'y': 139.091553, 'z': -469.978027}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 7}
