X,Y,Z,Min Lvl,Max Lvl,Biome,Substance,area
722.227478 , 357.873962 , -1145.560303 , 24.0 , 27.0 , rocky_area , jari , 5
751.491882 , 299.168518 , -800.174194 , 24.0 , 27.0 , rocky_area , jari , 5
619.376953 , 327.954041 , -934.797424 , 24.0 , 27.0 , rocky_area , jari , 5
649.260315 , 340.268097 , -1022.597595 , 24.0 , 27.0 , rocky_area , jari , 5
867.980591 , 393.950195 , -1227.097778 , 24.0 , 27.0 , rocky_area , jari , 5
623.933289 , 333.070465 , -969.702454 , 24.0 , 27.0 , rocky_area , jari , 5
475.591309 , 199.235733 , -848.654297 , 24.0 , 27.0 , rocky_area , iwa , 5
838.611572 , 220.694321 , -1395.771606 , 24.0 , 27.0 , prairie , shiba , 5
699.745361 , 353.561462 , -1060.866821 , 24.0 , 27.0 , rocky_area , jari , 5
889.695679 , 400.168365 , -1267.341064 , 24.0 , 27.0 , rocky_area , jari , 5
495.499634 , 206.765747 , -974.279663 , 24.0 , 27.0 , rocky_area , iwa , 5
906.071045 , 400.733337 , -1272.493286 , 24.0 , 27.0 , rocky_area , jari , 5
635.417358 , 339.593933 , -1017.063599 , 24.0 , 27.0 , rocky_area , jari , 5
1004.93811 , 403.185852 , -1293.869873 , 24.0 , 27.0 , rocky_area , jari , 5
647.265076 , 361.670044 , -1151.251221 , 24.0 , 27.0 , rocky_area , jari , 5
801.830872 , 219.475418 , -1404.562378 , 24.0 , 27.0 , rocky_area , iwa , 5
615.906006 , 340.860199 , -1028.569824 , 24.0 , 27.0 , rocky_area , jari , 5
607.075806 , 341.38205 , -1041.537354 , 24.0 , 27.0 , rocky_area , jari , 5
642.522339 , 320.491486 , -884.605774 , 24.0 , 27.0 , rocky_area , jari , 5
600.59137 , 353.850311 , -1173.283081 , 24.0 , 27.0 , rocky_area , iwa , 5
1174.966553 , 344.330475 , -1168.250244 , 24.0 , 27.0 , rocky_area , iwa , 5
822.887878 , 380.352448 , -1203.193726 , 24.0 , 27.0 , rocky_area , kawasuna , 5
725.486206 , 290.465546 , -1305.371826 , 24.0 , 27.0 , prairie , shiba , 5
774.982056 , 381.297424 , -1239.451904 , 24.0 , 27.0 , rocky_area , jari , 5
735.778442 , 364.493256 , -1197.258667 , 24.0 , 27.0 , rocky_area , jari , 5
698.770508 , 304.191559 , -806.76001 , 24.0 , 27.0 , rocky_area , jari , 5
607.790955 , 295.000916 , -903.84137 , 24.0 , 27.0 , rocky_area , iwa , 5
622.63208 , 349.130554 , -1128.869995 , 24.0 , 27.0 , rocky_area , jari , 5
1081.067627 , 395.344116 , -1295.554199 , 24.0 , 27.0 , rocky_area , jari , 5
594.526489 , 333.720795 , -1265.447632 , 24.0 , 27.0 , rocky_area , iwa , 5
625.739075 , 334.513672 , -998.33728 , 24.0 , 27.0 , rocky_area , jari , 5
767.940613 , 300.330811 , -803.391724 , 24.0 , 27.0 , rocky_area , jari , 5
704.321838 , 303.245697 , -790.147095 , 24.0 , 27.0 , rocky_area , iwa , 5
452.037445 , 191.163925 , -917.653503 , 24.0 , 27.0 , rocky_area , iwa , 5
655.055054 , 362.65097 , -1117.104126 , 24.0 , 27.0 , rocky_area , jari , 5
694.688171 , 352.958588 , -1116.966064 , 24.0 , 27.0 , rocky_area , jari , 5
595.283936 , 352.594818 , -1159.098267 , 24.0 , 27.0 , rocky_area , iwa , 5
528.40155 , 229.005142 , -1153.940063 , 24.0 , 27.0 , rocky_area , iwa , 5
1313.50647 , 231.532471 , -1186.610718 , 24.0 , 27.0 , rocky_area , iwa , 5
608.149048 , 228.561783 , -1338.459717 , 24.0 , 27.0 , rocky_area , iwa , 5
662.5177 , 374.555115 , -1231.82251 , 24.0 , 27.0 , rocky_area , jari , 5
820.049805 , 219.78241 , -1417.475342 , 24.0 , 27.0 , rocky_area , shiba , 5
616.055664 , 332.872559 , -954.609558 , 24.0 , 27.0 , rocky_area , jari , 5
863.077698 , 399.435852 , -1278.112793 , 24.0 , 27.0 , rocky_area , iwa , 5
500.628265 , 212.110565 , -935.635437 , 24.0 , 27.0 , rocky_area , iwa , 5
755.983398 , 369.24118 , -1188.279175 , 24.0 , 27.0 , rocky_area , jari , 5
690.627808 , 354.025726 , -1072.026367 , 24.0 , 27.0 , rocky_area , jari , 5
554.340332 , 272.422089 , -911.350403 , 24.0 , 27.0 , rocky_area , iwa , 5
694.365234 , 296.435333 , -1295.725708 , 24.0 , 27.0 , prairie , shiba , 5
696.242554 , 353.093964 , -1079.380493 , 24.0 , 27.0 , rocky_area , jari , 5
513.876892 , 215.408325 , -880.945129 , 24.0 , 27.0 , rocky_area , iwa , 5
702.455383 , 305.842194 , -824.693848 , 24.0 , 27.0 , rocky_area , jari , 5
655.007202 , 345.964752 , -1050.488525 , 24.0 , 27.0 , rocky_area , jari , 5
582.218506 , 166.374573 , -740.647888 , 24.0 , 27.0 , rocky_area , iwa , 5
442.56839 , 198.694992 , -1010.262268 , 24.0 , 27.0 , rocky_area , iwa , 5
730.697876 , 229.475677 , -1376.345703 , 24.0 , 27.0 , rocky_area , iwa , 5
606.069336 , 333.245544 , -964.643982 , 24.0 , 27.0 , rocky_area , jari , 5
720.252625 , 358.661316 , -1132.141968 , 24.0 , 27.0 , rocky_area , jari , 5
760.455872 , 379.575409 , -1240.138794 , 24.0 , 27.0 , rocky_area , jari , 5
719.793518 , 362.436035 , -1167.170654 , 24.0 , 27.0 , rocky_area , jari , 5
607.243835 , 295.056702 , -900.772095 , 24.0 , 27.0 , rocky_area , iwa , 5
573.915833 , 183.02475 , -774.907104 , 24.0 , 27.0 , prairie , shiba , 5
1006.738281 , 402.039185 , -1329.46106 , 24.0 , 27.0 , rocky_area , iwa , 5
1040.876953 , 394.022217 , -1238.203857 , 24.0 , 27.0 , rocky_area , jari , 5
652.247925 , 220.900406 , -744.852966 , 24.0 , 27.0 , rocky_area , iwa , 5
625.767334 , 368.382782 , -1212.467529 , 24.0 , 27.0 , rocky_area , jari , 5
612.073853 , 336.086243 , -996.757385 , 24.0 , 27.0 , rocky_area , jari , 5
805.170105 , 453.091705 , -951.503113 , 24.0 , 27.0 , rocky_area , jari , 5
619.446838 , 328.272003 , -937.047241 , 24.0 , 27.0 , rocky_area , jari , 5
1091.060913 , 400.156708 , -1171.925293 , 24.0 , 27.0 , rocky_area , jari , 5
683.50116 , 352.830048 , -1024.819214 , 24.0 , 27.0 , rocky_area , jari , 5
1127.16333 , 395.432404 , -1175.077759 , 24.0 , 27.0 , rocky_area , jari , 5
601.741943 , 333.764587 , -1001.926636 , 24.0 , 27.0 , rocky_area , jari , 5
658.578308 , 342.45694 , -1014.959961 , 24.0 , 27.0 , rocky_area , jari , 5
1136.806519 , 394.702911 , -1187.8125 , 24.0 , 27.0 , rocky_area , iwa , 5
618.009766 , 343.364685 , -1059.657349 , 24.0 , 27.0 , rocky_area , jari , 5
612.964783 , 343.127228 , -1070.569458 , 24.0 , 27.0 , rocky_area , jari , 5
753.236511 , 298.349945 , -795.877319 , 24.0 , 27.0 , rocky_area , jari , 5
760.347595 , 297.823059 , -768.799194 , 24.0 , 27.0 , rocky_area , jari , 5
615.443054 , 229.408188 , -1338.563232 , 24.0 , 27.0 , rocky_area , iwa , 5
626.966125 , 345.965179 , -1068.765259 , 24.0 , 27.0 , rocky_area , jari , 5
1078.55835 , 392.899994 , -1231.898071 , 24.0 , 27.0 , riverside , kawasuna , 5
678.785889 , 361.577301 , -1119.967896 , 24.0 , 27.0 , rocky_area , jari , 5
626.730164 , 325.424133 , -929.150757 , 24.0 , 27.0 , rocky_area , jari , 5
660.017212 , 221.45163 , -734.752625 , 24.0 , 27.0 , rocky_area , iwa , 5
532.661255 , 228.199997 , -1211.817749 , 24.0 , 27.0 , lake , iwa , 5
639.055481 , 225.229996 , -737.349304 , 24.0 , 27.0 , rocky_area , iwa , 5
734.526123 , 300.46756 , -799.716614 , 24.0 , 27.0 , rocky_area , jari , 5
663.374817 , 373.91925 , -1242.753418 , 24.0 , 27.0 , rocky_area , jari , 5
1292.246704 , 249.599182 , -1191.237305 , 24.0 , 27.0 , rocky_area , iwa , 5
621.07196 , 332.929962 , -977.291504 , 24.0 , 27.0 , rocky_area , jari , 5
630.58667 , 346.248596 , -1095.75769 , 24.0 , 27.0 , rocky_area , jari , 5
721.728516 , 365.053711 , -1214.762085 , 24.0 , 27.0 , rocky_area , jari , 5
605.144104 , 346.447968 , -1085.753418 , 24.0 , 27.0 , rocky_area , tsuchi , 5
1368.567139 , 186.302963 , -1009.998535 , 24.0 , 27.0 , riverside , iwa , 5
1074.345581 , 392.900024 , -1221.162231 , 24.0 , 27.0 , riverside , kawasuna , 5
703.225525 , 377.084656 , -1002.847168 , 24.0 , 27.0 , rocky_area , jari , 5
700.81311 , 368.526123 , -1232.52478 , 24.0 , 27.0 , rocky_area , jari , 5
658.332092 , 326.754883 , -934.647095 , 24.0 , 27.0 , rocky_area , jari , 5
519.46698 , 228.987366 , -1188.206055 , 24.0 , 27.0 , rocky_area , iwa , 5
1178.090088 , 430.318512 , -1111.071045 , 24.0 , 27.0 , rocky_area , iwa , 5
651.712402 , 349.089752 , -1084.193604 , 24.0 , 27.0 , rocky_area , jari , 5
641.339417 , 337.391815 , -1007.771667 , 24.0 , 27.0 , rocky_area , jari , 5
502.466461 , 216.148209 , -877.666748 , 24.0 , 27.0 , rocky_area , tsuchi , 5
1381.418701 , 226.201935 , -901.556152 , 24.0 , 27.0 , prairie , kawasuna , 5
592.904236 , 337.216919 , -1043.300659 , 24.0 , 27.0 , rocky_area , jari , 5
648.373169 , 328.820648 , -946.563232 , 24.0 , 27.0 , rocky_area , jari , 5
1320.924927 , 266.285828 , -1094.701172 , 24.0 , 27.0 , rocky_area , iwa , 5
451.654175 , 194.557236 , -1044.804443 , 24.0 , 27.0 , rocky_area , iwa , 5
782.467224 , 229.532349 , -1378.166382 , 24.0 , 27.0 , rocky_area , iwa , 5
667.814575 , 349.009399 , -1078.966187 , 24.0 , 27.0 , rocky_area , jari , 5
998.304871 , 396.901672 , -1258.737427 , 24.0 , 27.0 , rocky_area , jari , 5
673.86438 , 326.548126 , -932.403442 , 24.0 , 27.0 , rocky_area , jari , 5
667.61438 , 328.617523 , -951.564209 , 24.0 , 27.0 , rocky_area , jari , 5
632.218384 , 331.250122 , -975.826416 , 24.0 , 27.0 , rocky_area , jari , 5
1366.700684 , 183.860077 , -1019.26001 , 24.0 , 27.0 , riverside , iwa , 5
666.554565 , 363.447693 , -1148.86731 , 24.0 , 27.0 , rocky_area , jari , 5
491.858856 , 207.466797 , -963.368835 , 24.0 , 27.0 , rocky_area , iwa , 5
650.6745 , 340.104309 , -1002.217041 , 24.0 , 27.0 , rocky_area , jari , 5
1051.78186 , 394.744751 , -1202.946899 , 24.0 , 27.0 , rocky_area , jari , 5
1355.735107 , 244.042221 , -1122.595947 , 24.0 , 27.0 , rocky_area , iwa , 5
615.945801 , 300.58609 , -878.100891 , 24.0 , 27.0 , rocky_area , tsuchi , 5
644.483215 , 317.654144 , -871.651367 , 24.0 , 27.0 , rocky_area , iwa , 5
555.730408 , 176.431091 , -770.638794 , 24.0 , 27.0 , rocky_area , iwa , 5
607.217834 , 330.944 , -944.265869 , 24.0 , 27.0 , rocky_area , jari , 5
675.352844 , 362.110962 , -1131.217041 , 24.0 , 27.0 , rocky_area , jari , 5
644.553223 , 359.313995 , -1182.534912 , 24.0 , 27.0 , rocky_area , jari , 5
598.517212 , 346.251648 , -1106.691406 , 24.0 , 27.0 , rocky_area , jari , 5
1038.875 , 393.763458 , -1236.405029 , 24.0 , 27.0 , rocky_area , jari , 5
660.208374 , 346.515594 , -1053.794678 , 24.0 , 27.0 , rocky_area , jari , 5
642.583191 , 321.415588 , -892.002014 , 24.0 , 27.0 , rocky_area , jari , 5
643.273865 , 337.503021 , -998.323792 , 24.0 , 27.0 , rocky_area , jari , 5
455.961517 , 198.442993 , -1012.852173 , 24.0 , 27.0 , rocky_area , iwa , 5
444.981354 , 199.188492 , -1017.221069 , 24.0 , 27.0 , rocky_area , kawasuna , 5
1005.052063 , 401.130859 , -1271.797119 , 24.0 , 27.0 , rocky_area , jari , 5
644.623718 , 338.093781 , -1010.343506 , 24.0 , 27.0 , rocky_area , jari , 5
1373.714478 , 179.854446 , -1029.048828 , 24.0 , 27.0 , riverside , iwa , 5
545.245117 , 228.199997 , -1203.876709 , 24.0 , 27.0 , lake , tsuchi , 5
606.002136 , 229.686478 , -1345.649902 , 24.0 , 27.0 , rocky_area , iwa , 5
1038.92041 , 394.129608 , -1251.977905 , 24.0 , 27.0 , rocky_area , jari , 5
1322.716309 , 234.680389 , -1176.908691 , 24.0 , 27.0 , rocky_area , iwa , 5
593.005554 , 351.72821 , -1144.505249 , 24.0 , 27.0 , rocky_area , iwa , 5
578.006165 , 163.853561 , -726.826416 , 24.0 , 27.0 , rocky_area , iwa , 5
629.61145 , 323.342865 , -917.997864 , 24.0 , 27.0 , rocky_area , jari , 5
648.209106 , 342.844177 , -1035.697998 , 24.0 , 27.0 , rocky_area , jari , 5
657.807373 , 364.976868 , -1203.946655 , 24.0 , 27.0 , rocky_area , jari , 5
543.004028 , 247.230164 , -982.638489 , 24.0 , 27.0 , rocky_area , iwa , 5
619.079956 , 332.220642 , -952.441162 , 24.0 , 27.0 , rocky_area , jari , 5
554.047424 , 178.374741 , -784.509155 , 24.0 , 27.0 , rocky_area , iwa , 5
588.831848 , 280.199005 , -865.311462 , 24.0 , 27.0 , rocky_area , iwa , 5
790.774597 , 378.54306 , -1225.621216 , 24.0 , 27.0 , rocky_area , jari , 5
1097.301025 , 394.513397 , -1220.718384 , 24.0 , 27.0 , rocky_area , jari , 5
484.551422 , 228.804245 , -1069.31897 , 24.0 , 27.0 , rocky_area , iwa , 5
740.613708 , 368.779236 , -1208.865723 , 24.0 , 27.0 , rocky_area , jari , 5
601.360901 , 284.742767 , -859.135864 , 24.0 , 27.0 , rocky_area , iwa , 5
521.014709 , 191.65654 , -818.289001 , 24.0 , 27.0 , rocky_area , iwa , 5
559.38208 , 269.378357 , -890.753845 , 24.0 , 27.0 , rocky_area , iwa , 5
604.31665 , 333.16333 , -967.480774 , 24.0 , 27.0 , rocky_area , jari , 5
500.380768 , 228.804245 , -1106.956055 , 24.0 , 27.0 , rocky_area , iwa , 5
489.395447 , 216.393036 , -913.249329 , 24.0 , 27.0 , rocky_area , iwa , 5
493.515625 , 228.804245 , -1084.191162 , 24.0 , 27.0 , rocky_area , iwa , 5
565.706238 , 229.096237 , -1218.182007 , 24.0 , 27.0 , rocky_area , iwa , 5
998.265015 , 398.876495 , -1267.40979 , 24.0 , 27.0 , rocky_area , jari , 5
1414.94751 , 221.881378 , -900.450134 , 24.0 , 27.0 , prairie , shiba , 5
519.250244 , 228.199997 , -1205.639771 , 24.0 , 27.0 , lake , iwa , 5
481.244965 , 216.007278 , -959.247681 , 24.0 , 27.0 , rocky_area , iwa , 5
685.429626 , 363.108185 , -1178.680786 , 24.0 , 27.0 , rocky_area , jari , 5
441.227661 , 192.357986 , -923.467407 , 24.0 , 27.0 , rocky_area , iwa , 5
587.142578 , 183.003799 , -761.866943 , 24.0 , 27.0 , prairie , shiba , 5
777.600403 , 374.329132 , -1202.182983 , 24.0 , 27.0 , rocky_area , jari , 5
1114.258667 , 394.079041 , -1229.764404 , 24.0 , 27.0 , rocky_area , tsuchi , 5
796.533813 , 218.89032 , -1383.338501 , 24.0 , 27.0 , prairie , shiba , 5
536.512146 , 185.25386 , -802.725647 , 24.0 , 27.0 , rocky_area , iwa , 5
465.369385 , 215.891785 , -956.442566 , 24.0 , 27.0 , rocky_area , iwa , 5
711.687622 , 365.812317 , -1228.721558 , 24.0 , 27.0 , rocky_area , jari , 5
481.370117 , 217.665985 , -894.947205 , 24.0 , 27.0 , rocky_area , kawasuna , 5
881.239624 , 402.065613 , -1287.739502 , 24.0 , 27.0 , rocky_area , iwa , 5
1100.260376 , 394.235413 , -1287.125122 , 24.0 , 27.0 , rocky_area , tsuchi , 5
687.123962 , 307.19751 , -792.495605 , 24.0 , 27.0 , rocky_area , iwa , 5
600.806885 , 339.64032 , -1033.765747 , 24.0 , 27.0 , rocky_area , jari , 5
772.312378 , 372.956116 , -1209.174438 , 24.0 , 27.0 , rocky_area , jari , 5
515.619812 , 228.865097 , -1221.919189 , 24.0 , 27.0 , rocky_area , iwa , 5
1008.747375 , 398.530609 , -1265.273438 , 24.0 , 27.0 , rocky_area , jari , 5
527.810364 , 228.987366 , -1181.16394 , 24.0 , 27.0 , rocky_area , iwa , 5
429.712769 , 196.791641 , -948.775269 , 24.0 , 27.0 , rocky_area , iwa , 5
481.721649 , 200.064804 , -838.811218 , 24.0 , 27.0 , rocky_area , iwa , 5
430.828522 , 198.852585 , -931.839417 , 24.0 , 27.0 , rocky_area , iwa , 5
496.849548 , 210.239731 , -950.030273 , 24.0 , 27.0 , rocky_area , iwa , 5
598.21759 , 349.363647 , -1136.726074 , 24.0 , 27.0 , rocky_area , iwa , 5
455.28772 , 193.432205 , -1029.236572 , 24.0 , 27.0 , rocky_area , iwa , 5
485.700165 , 204.992844 , -972.583862 , 24.0 , 27.0 , rocky_area , iwa , 5
466.958862 , 215.916321 , -941.676697 , 24.0 , 27.0 , rocky_area , iwa , 5
757.901306 , 298.310638 , -757.767395 , 24.0 , 27.0 , rocky_area , iwa , 5
471.293365 , 216.240845 , -976.127991 , 24.0 , 27.0 , rocky_area , tsuchi , 5
671.504822 , 330.794434 , -959.850464 , 24.0 , 27.0 , rocky_area , jari , 5
468.103302 , 218.109589 , -925.822021 , 24.0 , 27.0 , rocky_area , iwa , 5
660.47345 , 347.384247 , -1067.25 , 24.0 , 27.0 , rocky_area , jari , 5
1102.246338 , 435.624084 , -1079.961304 , 24.0 , 27.0 , rocky_area , jari , 5
430.201599 , 198.497787 , -969.59436 , 24.0 , 27.0 , rocky_area , iwa , 5
1227.571411 , 264.60611 , -1350.551514 , 24.0 , 27.0 , prairie , shiba , 5
600.279297 , 337.232361 , -1016.384766 , 24.0 , 27.0 , rocky_area , jari , 5
1131.879395 , 436.563934 , -1102.483643 , 24.0 , 27.0 , rocky_area , iwa , 5
794.949219 , 378.935089 , -1167.503296 , 24.0 , 27.0 , rocky_area , jari , 5
473.653839 , 199.125336 , -1002.835022 , 24.0 , 27.0 , rocky_area , iwa , 5
947.835693 , 403.576843 , -1304.603271 , 24.0 , 27.0 , rocky_area , tsuchi , 5
1042.104736 , 394.914124 , -1216.303955 , 24.0 , 27.0 , rocky_area , jari , 5
629.37085 , 345.34903 , -1073.327759 , 24.0 , 27.0 , rocky_area , jari , 5
836.357849 , 439.683441 , -894.976196 , 24.0 , 27.0 , rocky_area , iwa , 5
712.763855 , 307.472687 , -838.682434 , 24.0 , 27.0 , rocky_area , jari , 5
687.335388 , 362.668854 , -1134.169556 , 24.0 , 27.0 , rocky_area , jari , 5
617.588013 , 324.809845 , -921.89978 , 24.0 , 27.0 , rocky_area , iwa , 5
1067.793701 , 394.688293 , -1265.84314 , 24.0 , 27.0 , rocky_area , jari , 5
1128.134766 , 310.5 , -1323.376221 , 24.0 , 27.0 , riverside , iwa , 5
679.066345 , 320.779175 , -887.421875 , 24.0 , 27.0 , rocky_area , jari , 5
1095.77832 , 401.104767 , -1185.19519 , 24.0 , 27.0 , rocky_area , jari , 5
857.615479 , 395.770996 , -1257.141724 , 24.0 , 27.0 , rocky_area , jari , 5
678.145447 , 366.233398 , -1199.272217 , 24.0 , 27.0 , rocky_area , jari , 5
1227.170044 , 321.913025 , -1099.508911 , 24.0 , 27.0 , rocky_area , iwa , 5
912.360596 , 400.786896 , -1272.362915 , 24.0 , 27.0 , rocky_area , jari , 5
1041.943726 , 396.714355 , -1300.15332 , 24.0 , 27.0 , rocky_area , jari , 5
1206.306396 , 416.25766 , -1144.679321 , 24.0 , 27.0 , rocky_area , iwa , 5
995.483154 , 311.148346 , -1397.157349 , 24.0 , 27.0 , rocky_area , iwa , 5
1008.599731 , 397.240997 , -1260.196411 , 24.0 , 27.0 , rocky_area , jari , 5
1073.989136 , 392.899994 , -1246.707031 , 24.0 , 27.0 , riverside , kawasuna , 5
719.365662 , 365.366943 , -1193.966675 , 24.0 , 27.0 , rocky_area , kawasuna , 5
1116.773682 , 394.853271 , -1265.988647 , 24.0 , 27.0 , rocky_area , jari , 5
793.352966 , 219.302292 , -1372.725464 , 24.0 , 27.0 , prairie , shiba , 5
1124.253784 , 434.289459 , -1088.028076 , 24.0 , 27.0 , rocky_area , jari , 5
1286.941162 , 248.730652 , -1225.787842 , 24.0 , 27.0 , rocky_area , iwa , 5
637.487244 , 327.396027 , -948.11676 , 24.0 , 27.0 , rocky_area , jari , 5
1102.038208 , 394.78067 , -1215.238403 , 24.0 , 27.0 , rocky_area , jari , 5
1044.670898 , 396.093658 , -1281.9198 , 24.0 , 27.0 , rocky_area , jari , 5
1190.835327 , 418.979919 , -1150.510376 , 24.0 , 27.0 , rocky_area , iwa , 5
941.616333 , 401.882233 , -1276.316406 , 24.0 , 27.0 , rocky_area , iwa , 5
1064.863647 , 392.899994 , -1231.762573 , 24.0 , 27.0 , riverside , kawasuna , 5
627.269531 , 307.523651 , -869.947327 , 24.0 , 27.0 , rocky_area , iwa , 5
1013.330383 , 403.157196 , -1286.291016 , 24.0 , 27.0 , rocky_area , jari , 5
705.148315 , 366.553833 , -1226.053223 , 24.0 , 27.0 , rocky_area , jari , 5
634.526306 , 344.700226 , -1062.588623 , 24.0 , 27.0 , rocky_area , jari , 5
575.636536 , 349.333618 , -1098.601685 , 24.0 , 27.0 , rocky_area , iwa , 5
943.390381 , 448.299988 , -1024.67041 , 25.0 , 29.0 , lake , hate_kusa , 6
953.583374 , 453.234558 , -927.448364 , 25.0 , 29.0 , rocky_area , jari , 6
968.105286 , 448.299988 , -979.063538 , 25.0 , 29.0 , lake , kawasuna , 6
964.965637 , 448.299988 , -1042.576294 , 25.0 , 29.0 , lake , iwa , 6
931.102295 , 448.299988 , -998.77179 , 25.0 , 29.0 , lake , iwa , 6
903.791199 , 452.043152 , -1047.369141 , 25.0 , 29.0 , rocky_area , jari , 6
860.895081 , 451.660614 , -1023.005798 , 25.0 , 29.0 , rocky_area , jari , 6
974.978699 , 452.513062 , -928.616272 , 25.0 , 29.0 , rocky_area , jari , 6
944.437744 , 448.299988 , -1022.289429 , 25.0 , 29.0 , lake , kawasuna , 6
1008.066895 , 450.751953 , -947.579224 , 25.0 , 29.0 , rocky_area , jari , 6
949.883606 , 448.299988 , -996.514893 , 25.0 , 29.0 , lake , kawasuna , 6
991.789063 , 451.460297 , -955.005249 , 25.0 , 29.0 , rocky_area , jari , 6
1017.565552 , 451.06427 , -1000.235046 , 25.0 , 29.0 , rocky_area , jari , 6
958.748535 , 448.974976 , -1061.987061 , 25.0 , 29.0 , rocky_area , tsuchi , 6
967.967041 , 448.299988 , -1023.634216 , 25.0 , 29.0 , lake , iwa , 6
1005.953918 , 453.513733 , -990.110779 , 25.0 , 29.0 , rocky_area , jari , 6
1011.689514 , 448.788361 , -1032.141479 , 25.0 , 29.0 , rocky_area , jari , 6
885.796082 , 450.472015 , -1039.401733 , 25.0 , 29.0 , rocky_area , jari , 6
952.990601 , 448.9086 , -1104.645508 , 25.0 , 29.0 , rocky_area , jari , 6
939.986572 , 448.299988 , -971.594543 , 25.0 , 29.0 , lake , iwa , 6
966.845703 , 448.299988 , -977.841003 , 25.0 , 29.0 , lake , kawasuna , 6
900.992737 , 451.346985 , -1055.705322 , 25.0 , 29.0 , rocky_area , jari , 6
919.815247 , 448.788361 , -1062.0625 , 25.0 , 29.0 , rocky_area , jari , 6
1023.601624 , 450.061981 , -1030.74292 , 25.0 , 29.0 , rocky_area , jari , 6
926.929932 , 448.805573 , -1065.633545 , 25.0 , 29.0 , rocky_area , jari , 6
1011.009399 , 456.428131 , -976.79303 , 25.0 , 29.0 , rocky_area , jari , 6
938.553467 , 448.788361 , -1064.131104 , 25.0 , 29.0 , rocky_area , jari , 6
1054.264771 , 452.543152 , -1004.020813 , 25.0 , 29.0 , rocky_area , jari , 6
983.474854 , 448.299988 , -1052.872803 , 25.0 , 29.0 , lake , kawasuna , 6
869.464478 , 455.920776 , -1009.111938 , 25.0 , 29.0 , rocky_area , jari , 6
940.230896 , 448.299988 , -977.872864 , 25.0 , 29.0 , lake , iwa , 6
935.319092 , 448.299988 , -995.798706 , 25.0 , 29.0 , lake , iwa , 6
871.339111 , 449.544922 , -1030.953491 , 25.0 , 29.0 , rocky_area , jari , 6
858.50177 , 454.343781 , -1014.333984 , 25.0 , 29.0 , rocky_area , jari , 6
957.243347 , 450.764313 , -938.943115 , 25.0 , 29.0 , rocky_area , jari , 6
967.712402 , 448.757843 , -1066.996582 , 25.0 , 29.0 , rocky_area , jari , 6
984.762573 , 448.299988 , -998.111389 , 25.0 , 29.0 , lake , kawasuna , 6
935.470886 , 448.299988 , -987.959778 , 25.0 , 29.0 , lake , iwa , 6
966.582947 , 451.239532 , -935.821289 , 25.0 , 29.0 , rocky_area , jari , 6
926.820984 , 448.757446 , -973.435059 , 25.0 , 29.0 , rocky_area , jari , 6
966.284424 , 449.989471 , -1084.453125 , 25.0 , 29.0 , rocky_area , tsuchi , 6
942.657776 , 448.299988 , -1001.371643 , 25.0 , 29.0 , lake , iwa , 6
1001.268066 , 452.277679 , -956.13501 , 25.0 , 29.0 , rocky_area , jari , 6
1017.012451 , 452.08725 , -1041.708984 , 25.0 , 29.0 , rocky_area , jari , 6
982.124146 , 448.299988 , -1007.979858 , 25.0 , 29.0 , lake , kawasuna , 6
1035.540283 , 448.969788 , -974.041565 , 25.0 , 29.0 , rocky_area , iwa , 6
931.172668 , 456.996887 , -931.634705 , 25.0 , 29.0 , rocky_area , iwa , 6
961.928162 , 448.299988 , -963.974609 , 25.0 , 29.0 , lake , iwa , 6
945.635132 , 448.299988 , -999.558411 , 25.0 , 29.0 , lake , tsuchi , 6
1013.133362 , 450.688202 , -1003.954895 , 25.0 , 29.0 , rocky_area , jari , 6
985.37146 , 448.299988 , -981.679504 , 25.0 , 29.0 , lake , hate_kusa , 6
1031.109741 , 452.675903 , -985.90625 , 25.0 , 29.0 , rocky_area , jari , 6
914.739197 , 448.791077 , -990.928284 , 25.0 , 29.0 , rocky_area , jari , 6
1041.973267 , 449.105682 , -1004.293762 , 25.0 , 29.0 , rocky_area , jari , 6
985.066162 , 448.299988 , -969.187561 , 25.0 , 29.0 , lake , hate_kusa , 6
914.350098 , 450.032318 , -974.700623 , 25.0 , 29.0 , rocky_area , jari , 6
1002.057678 , 448.314056 , -996.746887 , 25.0 , 29.0 , lake , iwa , 6
925.210999 , 448.788361 , -965.278992 , 25.0 , 29.0 , rocky_area , jari , 6
1006.622131 , 451.528595 , -1046.798096 , 25.0 , 29.0 , rocky_area , jari , 6
877.372742 , 461.248535 , -992.055725 , 25.0 , 29.0 , rocky_area , jari , 6
998.095764 , 451.980774 , -934.22168 , 25.0 , 29.0 , rocky_area , jari , 6
938.215454 , 451.525726 , -1043.967163 , 25.0 , 29.0 , rocky_area , jari , 6
960.54248 , 448.299988 , -1018.853943 , 25.0 , 29.0 , lake , iwa , 6
970.905396 , 448.351257 , -1046.011963 , 25.0 , 29.0 , lake , iwa , 6
900.12854 , 451.329285 , -1066.800903 , 25.0 , 29.0 , rocky_area , hate_kusa , 6
938.875671 , 453.903564 , -922.617126 , 25.0 , 29.0 , rocky_area , jari , 6
926.875916 , 448.792908 , -964.469238 , 25.0 , 29.0 , rocky_area , jari , 6
979.002991 , 448.299988 , -1031.52417 , 25.0 , 29.0 , lake , iwa , 6
984.706543 , 450.597229 , -936.391541 , 25.0 , 29.0 , rocky_area , jari , 6
