{'position': {'x': 2755.618408, 'y': 118.9953, 'z': -1666.424072}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3406.44043, 'y': 119.951271, 'z': -1755.942505}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2997.372559, 'y': 110.388817, 'z': -1986.746338}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3062.328369, 'y': 144.997864, 'z': -1745.307861}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3302.601563, 'y': 127.479752, 'z': -1996.805786}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3154.013916, 'y': 110.388817, 'z': -1965.15271}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3607.495117, 'y': 151.667938, 'z': -1822.335693}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3497.122559, 'y': 108.008301, 'z': -1713.34375}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3338.958252, 'y': 139.713165, 'z': -1807.853638}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2940.518555, 'y': 144.997864, 'z': -1773.380005}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2945.929688, 'y': 146.3246, 'z': -1844.436279}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3132.996094, 'y': 110.388817, 'z': -1913.155151}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'ruins', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3324.39502, 'y': 110.388817, 'z': -1978.771729}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3273.134277, 'y': 128.233261, 'z': -1802.706299}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2701.230469, 'y': 100.012207, 'z': -1716.870361}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2901.631836, 'y': 148.202408, 'z': -1826.273438}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3249.154785, 'y': 122.889832, 'z': -1806.356323}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3140.974609, 'y': 110.388817, 'z': -1965.783325}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2818.27002, 'y': 119.2314, 'z': -1704.830933}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2983.902832, 'y': 144.997864, 'z': -1749.327026}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2992.296875, 'y': 205.483047, 'z': -1794.525635}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3011.369873, 'y': 110.363106, 'z': -1935.210327}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 8}
{'position': {'x': 3594.981934, 'y': 150.064819, 'z': -1756.443604}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2660.993896, 'y': 100.012207, 'z': -1824.33667}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2838.476074, 'y': 189.40123, 'z': -1826.180054}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2702.458008, 'y': 108.830093, 'z': -1810.596558}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2735.150879, 'y': 100.104698, 'z': -1807.125}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2840.290283, 'y': 100.012207, 'z': -1779.057983}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3077.97998, 'y': 123.164894, 'z': -1867.358154}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2651.534424, 'y': 100.012207, 'z': -1860.990234}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2670.453857, 'y': 100.012207, 'z': -1853.925293}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3318.083984, 'y': 145.659164, 'z': -1860.886108}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3023.896973, 'y': 144.997864, 'z': -1761.635376}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3431.56665, 'y': 114.955971, 'z': -1742.78064}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3479.7771, 'y': 164.033188, 'z': -1853.450928}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2655.763184, 'y': 100.012207, 'z': -1824.758423}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3001.799561, 'y': 110.785576, 'z': -1997.245239}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3349.914795, 'y': 144.856705, 'z': -1835.783813}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2792.697021, 'y': 118.9953, 'z': -1617.58728}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3526.508057, 'y': 156.502396, 'z': -1835.008301}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3256.532715, 'y': 158.276443, 'z': -1886.437012}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3110.56543, 'y': 110.916237, 'z': -1885.606689}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2834.819092, 'y': 119.577003, 'z': -1682.442261}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3002.738525, 'y': 196.389816, 'z': -1612.493774}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2663.737793, 'y': 100.012207, 'z': -1789.161377}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3162.339111, 'y': 120.574448, 'z': -2001.701416}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2690.068604, 'y': 100.012207, 'z': -1883.959595}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3162.31543, 'y': 119.771706, 'z': -1985.375244}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2844.507568, 'y': 120.183495, 'z': -1577.906006}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3220.359619, 'y': 110.388817, 'z': -1949.453735}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2692.7854, 'y': 99.945503, 'z': -1710.801392}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 8}
{'position': {'x': 3297.03418, 'y': 142.586823, 'z': -1839.525635}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2640.887451, 'y': 100.012207, 'z': -1857.120117}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3154.519043, 'y': 120.437332, 'z': -1993.185913}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3163.000488, 'y': 101.249649, 'z': -1828.690552}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3483.627197, 'y': 108.008301, 'z': -1700.721558}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3050.410889, 'y': 149.469025, 'z': -1781.246338}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3245.960938, 'y': 123.173538, 'z': -1815.470581}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2843.836182, 'y': 100.012207, 'z': -1756.411743}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3443.45166, 'y': 144.23024, 'z': -1822.983398}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2694.955811, 'y': 100.012207, 'z': -1877.882813}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2816.620361, 'y': 118.9953, 'z': -1598.078979}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2982.15918, 'y': 150.449936, 'z': -1709.149292}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3182.913818, 'y': 112.157249, 'z': -1959.347778}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2632.941895, 'y': 100.012207, 'z': -1898.69519}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3486.921387, 'y': 148.356445, 'z': -1789.616455}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2677.291016, 'y': 100.012207, 'z': -1870.663574}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3179.253174, 'y': 100.012207, 'z': -1795.780396}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2904.569824, 'y': 148.934311, 'z': -1781.347168}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3084.29541, 'y': 110.419334, 'z': -2004.899658}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3110.885498, 'y': 110.419334, 'z': -1902.14624}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2688.961914, 'y': 100.012207, 'z': -1784.881226}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3077.929688, 'y': 110.388817, 'z': -1989.287476}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3340.549316, 'y': 146.655167, 'z': -1853.212036}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3505.317383, 'y': 114.109467, 'z': -1702.114868}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3578.269043, 'y': 150.070831, 'z': -1735.385986}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3064.655029, 'y': 152.066711, 'z': -1782.575439}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3123.50415, 'y': 110.388817, 'z': -1973.201416}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2752.98291, 'y': 119.850105, 'z': -1648.897217}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2955.705811, 'y': 149.536057, 'z': -1726.192505}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3031.700928, 'y': 152.870911, 'z': -1823.085327}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2895.694824, 'y': 130.868042, 'z': -1709.03418}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3400.675781, 'y': 114.997025, 'z': -1764.300659}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2703.667236, 'y': 100.012207, 'z': -1860.118286}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3117.864746, 'y': 110.399597, 'z': -1888.649414}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2969.84082, 'y': 201.34082, 'z': -1808.344849}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2679.423584, 'y': 100.06517, 'z': -1741.008911}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3291.213623, 'y': 110.660553, 'z': -2015.379883}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2802.238525, 'y': 100.115715, 'z': -1789.65686}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2982.981201, 'y': 144.997864, 'z': -1741.357056}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3396.032471, 'y': 150.404556, 'z': -1968.904053}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3314.432861, 'y': 159.437943, 'z': -1911.831787}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3023.92749, 'y': 152.739441, 'z': -1818.186401}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3230.077881, 'y': 150.521103, 'z': -1885.473877}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3485.120361, 'y': 150.003052, 'z': -1899.073486}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3464.295166, 'y': 157.000992, 'z': -1857.37915}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2987.733887, 'y': 157.628815, 'z': -1672.05542}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3494.594482, 'y': 115.007774, 'z': -1748.519897}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3139.039307, 'y': 110.388817, 'z': -1921.052979}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'ruins', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3014.31665, 'y': 144.997864, 'z': -1690.817749}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2992.952393, 'y': 110.388817, 'z': -1993.452393}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2679.752441, 'y': 100.04808, 'z': -1741.763672}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3056.492676, 'y': 123.363335, 'z': -1867.067139}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2617.887939, 'y': 100.012207, 'z': -1886.963989}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2986.152588, 'y': 110.388817, 'z': -1928.518799}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3315.215088, 'y': 145.687729, 'z': -1865.782593}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3573.350586, 'y': 154.857758, 'z': -1828.834839}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3057.448975, 'y': 110.451294, 'z': -2013.930786}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2615.432129, 'y': 100.012207, 'z': -1902.962402}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2995.336426, 'y': 110.388817, 'z': -1927.356934}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2978.530273, 'y': 110.418869, 'z': -1908.193726}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3306.459961, 'y': 142.470398, 'z': -1840.224487}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2866.878418, 'y': 119.003815, 'z': -1578.397583}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3037.798584, 'y': 187.709808, 'z': -1686.40332}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3328.451416, 'y': 147.831497, 'z': -1865.607788}, 'level_range': {'x': 11.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3414.322754, 'y': 140.41864, 'z': -1838.483521}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2974.927734, 'y': 161.52504, 'z': -1608.224243}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3019.007813, 'y': 160.624542, 'z': -1858.069092}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3452.700439, 'y': 108.429527, 'z': -1735.544922}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3357.001221, 'y': 141.352844, 'z': -1910.322266}, 'level_range': {'x': 12.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3144.627686, 'y': 110.388817, 'z': -1972.472412}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2837.723877, 'y': 187.916718, 'z': -1809.042847}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2779.450439, 'y': 100.042732, 'z': -1743.505737}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3548.312012, 'y': 123.746231, 'z': -1791.718628}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3537.827637, 'y': 152.01445, 'z': -1864.745239}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3105.337158, 'y': 131.078873, 'z': -1863.264404}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3070.051514, 'y': 110.596397, 'z': -2002.482544}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2916.159424, 'y': 133.054962, 'z': -1707.862915}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3233.458984, 'y': 151.521286, 'z': -1854.224487}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3416.711426, 'y': 119.919563, 'z': -1727.950195}, 'level_range': {'x': 13.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2733.866699, 'y': 100.012207, 'z': -1726.262085}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 2677.588623, 'y': 100.011047, 'z': -1756.58728}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2658.245361, 'y': 100.012207, 'z': -1878.197876}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2791.827393, 'y': 118.9953, 'z': -1649.137329}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3015.161621, 'y': 110.445145, 'z': -1932.304688}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2798.749756, 'y': 119.042923, 'z': -1592.150635}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 2731.239502, 'y': 100.012207, 'z': -1838.408691}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3036.283936, 'y': 120.499718, 'z': -1977.430054}, 'level_range': {'x': 9.0, 'y': 14.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3242.898926, 'y': 117.790154, 'z': -1835.023926}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 8}
{'position': {'x': 3005.494629, 'y': 110.388817, 'z': -1929.951172}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 3527.659912, 'y': 115.005203, 'z': -1726.371704}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3101.054932, 'y': 112.117149, 'z': -1960.353638}, 'level_range': {'x': 10.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 8}
{'position': {'x': 3003.975586, 'y': 160.540771, 'z': -1869.398071}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
{'position': {'x': 2669.655762, 'y': 100.012207, 'z': -1907.640625}, 'level_range': {'x': 7.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 8}
