{'position': {'x': 2482.017822, 'y': 56.506222, 'z': -804.374268}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2699.681885, 'y': 39.535351, 'z': -950.436401}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2461.737305, 'y': 102.726067, 'z': -1350.562012}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2540.000977, 'y': 104.365997, 'z': -1336.841553}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2835.474609, 'y': 49.52459, 'z': -1098.985596}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2481.746338, 'y': 75.991096, 'z': -1450.695557}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2656.014404, 'y': 75.991096, 'z': -1641.367676}, 'level_range': {'x': 2.0, 'y': 5.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2804.334473, 'y': 47.829277, 'z': -963.456665}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2993.142334, 'y': 51.647404, 'z': -906.182068}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2645.827393, 'y': 74.786552, 'z': -1063.407715}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2731.703125, 'y': 75.991096, 'z': -1552.529541}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2439.632813, 'y': 102.751137, 'z': -1337.856079}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2846.991455, 'y': 49.451046, 'z': -1100.584595}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2266.377686, 'y': 105.832237, 'z': -1388.48291}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 1}
{'position': {'x': 2644.241943, 'y': 75.991096, 'z': -1731.569946}, 'level_range': {'x': 2.0, 'y': 5.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2843.563721, 'y': 53.316334, 'z': -939.43512}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2868.744141, 'y': 35.546963, 'z': -1014.908081}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2890.958496, 'y': 35.237049, 'z': -986.451782}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2518.33374, 'y': 73.539375, 'z': -899.722351}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2790.461182, 'y': 27.0, 'z': -842.440918}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2385.399902, 'y': 98.663391, 'z': -1361.716919}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 3001.078369, 'y': 27.0, 'z': -820.611877}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 2569.042725, 'y': 75.991096, 'z': -1447.024048}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2866.799316, 'y': 49.107986, 'z': -1096.420898}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2268.294922, 'y': 105.824707, 'z': -1390.367432}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 1}
{'position': {'x': 3088.653076, 'y': 50.316189, 'z': -846.357483}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2380.091553, 'y': 89.096298, 'z': -1278.953979}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2638.441406, 'y': 79.74334, 'z': -1080.554443}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2309.414795, 'y': 75.991096, 'z': -1527.800781}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2525.380371, 'y': 101.098007, 'z': -1381.316162}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2843.698242, 'y': 49.16993, 'z': -871.437866}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2517.195557, 'y': 98.394714, 'z': -1353.639893}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2734.299805, 'y': 51.478878, 'z': -976.118896}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2380.801025, 'y': 97.77491, 'z': -1375.022217}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2887.819092, 'y': 35.546963, 'z': -1020.127563}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2686.291504, 'y': 42.042736, 'z': -946.592773}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2750.692871, 'y': 57.176144, 'z': -1041.42981}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2557.841797, 'y': 75.991096, 'z': -1494.998413}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2444.458008, 'y': 75.991096, 'z': -1457.63562}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 3020.414063, 'y': 53.294098, 'z': -914.450317}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 3030.281494, 'y': 51.937893, 'z': -933.059875}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2621.584961, 'y': 27.0, 'z': -809.006714}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2714.313721, 'y': 75.991096, 'z': -1552.40564}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2254.061035, 'y': 75.991096, 'z': -1512.542725}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2254.085938, 'y': 75.991096, 'z': -1516.850464}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2935.029785, 'y': 49.700005, 'z': -1060.757935}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2308.77832, 'y': 73.702263, 'z': -1213.042114}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2975.596436, 'y': 27.0, 'z': -787.244507}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 2423.600342, 'y': 101.51844, 'z': -1353.141479}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2987.259277, 'y': 49.700001, 'z': -1020.92395}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2243.73584, 'y': 27.0, 'z': -768.866272}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 2460.622559, 'y': 27.0, 'z': -645.524231}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2801.726807, 'y': 48.967331, 'z': -976.193115}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2590.958252, 'y': 75.991096, 'z': -1480.072144}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 2421.385498, 'y': 73.731949, 'z': -1211.676147}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2400.503418, 'y': 27.0, 'z': -677.042236}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2520.129883, 'y': 75.991096, 'z': -1453.837036}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2504.674561, 'y': 75.991096, 'z': -1454.761841}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2681.080322, 'y': 75.991096, 'z': -1643.377319}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2836.801514, 'y': 43.798443, 'z': -981.410889}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2501.338135, 'y': 89.732864, 'z': -1244.696045}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2218.643555, 'y': 75.991096, 'z': -1552.913086}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2352.908691, 'y': 75.991096, 'z': -1519.294678}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2784.296875, 'y': 49.990845, 'z': -933.430237}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2655.575684, 'y': 27.0, 'z': -848.83197}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2457.630371, 'y': 78.612114, 'z': -1202.262085}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2601.789307, 'y': 27.0, 'z': -833.90686}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2689.038086, 'y': 75.991096, 'z': -1598.809692}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2796.447754, 'y': 49.017231, 'z': -963.003845}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2587.249268, 'y': 75.040634, 'z': -1061.305542}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2706.845947, 'y': 56.975624, 'z': -1006.973816}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2369.785645, 'y': 101.076935, 'z': -1339.438354}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2611.842285, 'y': 90.070328, 'z': -1113.640625}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2778.075684, 'y': 53.454887, 'z': -1027.594849}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2878.782471, 'y': 50.548927, 'z': -902.483398}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2499.993652, 'y': 75.199295, 'z': -1163.064209}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2780.616699, 'y': 52.766743, 'z': -1014.764465}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2596.141846, 'y': 95.310265, 'z': -1138.028687}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 3027.674316, 'y': 53.019661, 'z': -999.290894}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2562.428467, 'y': 106.348305, 'z': -1384.947876}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2281.831543, 'y': 104.301643, 'z': -1401.762329}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2352.485596, 'y': 75.991096, 'z': -1417.142944}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2365.176025, 'y': 75.991096, 'z': -1417.748657}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2593.935059, 'y': 75.991096, 'z': -1806.426025}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2828.843262, 'y': 47.994045, 'z': -1067.674072}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2413.739258, 'y': 84.762917, 'z': -1025.380127}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2468.848877, 'y': 58.808994, 'z': -1057.356079}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2425.961182, 'y': 84.245811, 'z': -1037.807129}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2587.669189, 'y': 27.0, 'z': -878.916443}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2344.265381, 'y': 75.991096, 'z': -1446.468872}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2503.34375, 'y': 75.991096, 'z': -1495.515747}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2220.625, 'y': 75.991096, 'z': -1536.147949}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2547.925293, 'y': 70.048218, 'z': -982.739136}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 3037.458984, 'y': 61.54343, 'z': -877.208618}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2479.361816, 'y': 88.526917, 'z': -930.882263}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2259.006836, 'y': 105.107697, 'z': -1391.109009}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2191.088379, 'y': 101.94976, 'z': -1179.755127}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2611.141846, 'y': 75.991096, 'z': -1494.396118}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2298.511719, 'y': 75.991096, 'z': -1473.398071}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2980.149902, 'y': 49.700005, 'z': -1040.459473}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2643.426025, 'y': 80.897812, 'z': -1089.343018}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2846.526611, 'y': 27.0, 'z': -804.153503}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 2322.557373, 'y': 100.740646, 'z': -1321.743774}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2189.901123, 'y': 75.991096, 'z': -1519.241455}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2675.456055, 'y': 75.991096, 'z': -1685.438721}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2865.371094, 'y': 49.994896, 'z': -894.47998}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2561.151855, 'y': 75.991096, 'z': -1483.350952}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2659.727783, 'y': 75.991096, 'z': -1579.136963}, 'level_range': {'x': 2.0, 'y': 5.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2201.299072, 'y': 75.991096, 'z': -1572.380493}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2645.478516, 'y': 75.991096, 'z': -1714.801758}, 'level_range': {'x': 2.0, 'y': 5.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2633.161377, 'y': 75.991096, 'z': -1621.273193}, 'level_range': {'x': 2.0, 'y': 5.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2473.483887, 'y': 100.205406, 'z': -978.154175}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 3048.341309, 'y': 48.788246, 'z': -824.9021}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2590.932129, 'y': 79.360786, 'z': -905.601685}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2858.842285, 'y': 44.602688, 'z': -1075.180542}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2470.309082, 'y': 80.75106, 'z': -1204.284302}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2549.387939, 'y': 105.246651, 'z': -1294.902344}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2461.810059, 'y': 55.89629, 'z': -796.930176}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2650.535889, 'y': 77.516663, 'z': -1079.186035}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 3016.565918, 'y': 51.173786, 'z': -957.278931}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2878.767334, 'y': 50.671143, 'z': -1123.540161}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2634.897217, 'y': 27.0, 'z': -819.311279}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2414.059814, 'y': 85.692001, 'z': -1255.172607}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2337.488281, 'y': 82.579796, 'z': -1260.396362}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2311.675293, 'y': 75.991096, 'z': -1509.952637}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2780.882568, 'y': 50.01321, 'z': -897.884583}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2331.61084, 'y': 102.207718, 'z': -1335.777466}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2502.781982, 'y': 59.467289, 'z': -822.903015}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2508.840332, 'y': 93.393555, 'z': -1263.040527}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2634.890625, 'y': 85.178917, 'z': -1107.384644}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2611.290039, 'y': 75.991096, 'z': -1567.183228}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2477.686768, 'y': 75.991096, 'z': -1499.419922}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2342.623291, 'y': 101.343979, 'z': -1330.936768}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2662.117188, 'y': 75.991096, 'z': -1672.609253}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2319.309082, 'y': 78.831718, 'z': -817.130493}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2604.091064, 'y': 101.130386, 'z': -1403.853394}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2507.248779, 'y': 75.991096, 'z': -1433.381958}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2362.888184, 'y': 100.083855, 'z': -1317.769897}, 'level_range': {'x': 6.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2661.032471, 'y': 75.991096, 'z': -1645.622437}, 'level_range': {'x': 2.0, 'y': 4.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2607.473145, 'y': 75.991096, 'z': -1547.382202}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2645.287598, 'y': 75.991096, 'z': -1618.402466}, 'level_range': {'x': 2.0, 'y': 5.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2587.141113, 'y': 105.505707, 'z': -1297.197632}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2573.859375, 'y': 75.991096, 'z': -1507.327026}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 2856.337158, 'y': 27.0, 'z': -833.351563}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 2542.240479, 'y': 66.051834, 'z': -1059.993652}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2536.356689, 'y': 102.068062, 'z': -1374.590576}, 'level_range': {'x': 5.0, 'y': 8.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2766.837891, 'y': 27.0, 'z': -835.074829}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
{'position': {'x': 2745.027344, 'y': 50.821617, 'z': -971.716003}, 'level_range': {'x': 4.0, 'y': 7.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 2693.946777, 'y': 27.0, 'z': -844.432556}, 'level_range': {'x': 3.0, 'y': 6.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 1}
