{'position': {'x': 995.274597, 'y': 98.85247, 'z': -368.147186}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1245.471069, 'y': 102.130646, 'z': -434.11853}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 978.697632, 'y': 100.401001, 'z': -299.886749}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 955.907349, 'y': 101.783928, 'z': -290.023529}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1226.376343, 'y': 102.620216, 'z': -441.430725}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 945.968933, 'y': 101.048607, 'z': -324.579346}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1108.035645, 'y': 99.564789, 'z': -366.296082}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1137.134644, 'y': 105.305107, 'z': -442.837708}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1076.480957, 'y': 99.183929, 'z': -380.571747}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1157.838135, 'y': 108.001144, 'z': -453.845886}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1162.29834, 'y': 100.414864, 'z': -341.320343}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 896.46283, 'y': 105.959991, 'z': -290.605011}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1332.874756, 'y': 104.002754, 'z': -344.401428}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1116.187988, 'y': 105.555679, 'z': -431.419159}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1195.065674, 'y': 108.523567, 'z': -466.400879}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1194.722778, 'y': 107.973122, 'z': -458.877502}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1105.855469, 'y': 100.675774, 'z': -340.24295}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 816.68634, 'y': 113.398346, 'z': -386.212616}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1089.102539, 'y': 101.820526, 'z': -402.170441}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 808.000854, 'y': 105.266678, 'z': -370.109741}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 780.607666, 'y': 114.339386, 'z': -369.040802}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1283.325562, 'y': 103.918945, 'z': -352.423004}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1154.379761, 'y': 104.884384, 'z': -421.649048}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1312.919678, 'y': 103.146591, 'z': -340.909729}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1112.268921, 'y': 102.796654, 'z': -404.265167}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1081.800781, 'y': 99.400711, 'z': -350.743683}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 926.819946, 'y': 103.20314, 'z': -300.448456}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 934.416321, 'y': 101.846733, 'z': -320.512817}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1239.11084, 'y': 103.24147, 'z': -339.682251}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1222.717041, 'y': 105.286545, 'z': -432.618622}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1023.623535, 'y': 98.999603, 'z': -346.874207}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1183.769165, 'y': 107.088387, 'z': -437.343353}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1191.275879, 'y': 108.333939, 'z': -461.665222}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1211.959106, 'y': 106.402237, 'z': -443.217682}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1017.203369, 'y': 98.85247, 'z': -355.382294}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1048.081909, 'y': 103.942131, 'z': -305.14444}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1003.242432, 'y': 98.85247, 'z': -362.402496}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 830.968201, 'y': 104.208771, 'z': -330.240692}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 885.410034, 'y': 103.746162, 'z': -363.776245}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1188.213745, 'y': 107.311127, 'z': -450.757507}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1205.341187, 'y': 106.922569, 'z': -343.077209}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 821.338379, 'y': 104.233154, 'z': -317.366364}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 958.881226, 'y': 100.306091, 'z': -338.356018}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 895.979309, 'y': 103.935532, 'z': -330.841461}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1084.359131, 'y': 99.459679, 'z': -355.203247}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 852.104675, 'y': 106.475998, 'z': -312.659332}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1149.921143, 'y': 99.127144, 'z': -354.25592}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1077.094849, 'y': 105.339027, 'z': -439.794281}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1322.44104, 'y': 104.253555, 'z': -353.584015}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1152.768311, 'y': 102.152199, 'z': -385.712921}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 885.475586, 'y': 104.759384, 'z': -343.402527}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 861.154541, 'y': 113.726646, 'z': -287.872681}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1269.477051, 'y': 101.0, 'z': -392.804718}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1132.18103, 'y': 99.768051, 'z': -341.459839}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 813.096313, 'y': 104.266373, 'z': -350.329315}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 883.188232, 'y': 104.689407, 'z': -335.583588}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1295.8479, 'y': 103.783409, 'z': -345.939636}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 974.110352, 'y': 100.286728, 'z': -322.376648}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1033.760254, 'y': 98.85247, 'z': -354.601288}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1064.311523, 'y': 98.880791, 'z': -334.643402}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 903.440491, 'y': 102.991623, 'z': -341.924377}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1098.342041, 'y': 101.820526, 'z': -403.271576}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 828.966187, 'y': 104.534698, 'z': -345.243744}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1180.710693, 'y': 107.016365, 'z': -435.24472}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1231.360229, 'y': 104.708107, 'z': -360.152435}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1031.163208, 'y': 98.85434, 'z': -352.421997}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1295.555176, 'y': 101.006332, 'z': -382.036804}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 922.912659, 'y': 102.664085, 'z': -318.342987}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1062.65686, 'y': 99.848701, 'z': -375.293915}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1044.591431, 'y': 98.821953, 'z': -362.582458}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1074.456177, 'y': 101.823387, 'z': -402.6745}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1250.510254, 'y': 103.980423, 'z': -376.317688}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1218.11499, 'y': 103.03347, 'z': -383.052734}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1174.532959, 'y': 103.43161, 'z': -393.354889}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 973.528015, 'y': 110.363098, 'z': -372.051453}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 768.912842, 'y': 114.06234, 'z': -369.161926}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1193.95105, 'y': 108.151199, 'z': -460.24231}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1170.14563, 'y': 100.232155, 'z': -368.511688}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 869.436279, 'y': 104.530174, 'z': -340.263641}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 803.07019, 'y': 102.70639, 'z': -313.596344}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1365.317627, 'y': 101.101555, 'z': -364.34317}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1242.050537, 'y': 104.030357, 'z': -378.262756}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1266.639526, 'y': 108.419632, 'z': -327.597351}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1137.011353, 'y': 105.461548, 'z': -444.223999}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1005.301086, 'y': 98.85247, 'z': -352.634918}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1161.540405, 'y': 103.847275, 'z': -396.678223}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1230.587158, 'y': 103.536034, 'z': -465.141418}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 979.641052, 'y': 100.42968, 'z': -296.06311}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 844.21521, 'y': 104.883705, 'z': -324.200012}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1255.680542, 'y': 101.979836, 'z': -429.0271}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1094.999268, 'y': 103.996391, 'z': -426.733368}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1208.574097, 'y': 102.728058, 'z': -392.394562}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1095.75647, 'y': 104.693848, 'z': -421.96167}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1262.305908, 'y': 101.0, 'z': -398.74292}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1242.579834, 'y': 103.865845, 'z': -398.15863}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 1}
{'position': {'x': 1095.458618, 'y': 107.082428, 'z': -453.446838}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1104.550903, 'y': 101.58287, 'z': -391.733582}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1206.610962, 'y': 104.87886, 'z': -425.912384}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1203.749878, 'y': 106.150856, 'z': -434.722382}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1099.451172, 'y': 108.482254, 'z': -467.08783}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 887.134949, 'y': 105.437805, 'z': -306.781921}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1082.459229, 'y': 108.033119, 'z': -448.415253}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1260.892334, 'y': 104.303841, 'z': -374.732971}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 931.750183, 'y': 113.223923, 'z': -356.304413}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1075.692627, 'y': 99.183929, 'z': -380.145081}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 762.126282, 'y': 102.088463, 'z': -328.901703}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1245.254395, 'y': 107.982765, 'z': -323.964111}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 861.597961, 'y': 104.510239, 'z': -352.620209}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1167.427246, 'y': 104.364677, 'z': -407.245575}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1056.286987, 'y': 103.582977, 'z': -318.693054}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1194.217407, 'y': 107.723686, 'z': -352.233032}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1359.245117, 'y': 101.102058, 'z': -353.614014}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 903.197449, 'y': 104.493851, 'z': -307.327271}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1032.475098, 'y': 98.85247, 'z': -369.467865}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1180.673096, 'y': 104.817963, 'z': -415.395355}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 970.380188, 'y': 100.993065, 'z': -288.273315}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1120.794312, 'y': 105.339035, 'z': -432.984192}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1008.198059, 'y': 98.85247, 'z': -371.051208}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1123.131348, 'y': 102.431732, 'z': -386.511475}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1321.715454, 'y': 101.052254, 'z': -370.24762}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 952.583984, 'y': 100.870102, 'z': -322.699493}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1149.095093, 'y': 100.091614, 'z': -335.833344}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 792.118164, 'y': 114.592209, 'z': -369.103058}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 884.125793, 'y': 104.649307, 'z': -335.238251}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1088.311401, 'y': 105.892197, 'z': -428.44162}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1121.389526, 'y': 104.004021, 'z': -420.703796}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 950.339844, 'y': 102.435768, 'z': -285.227142}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1200.235229, 'y': 100.715218, 'z': -376.062256}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 848.185181, 'y': 112.549026, 'z': -294.628143}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 886.907043, 'y': 106.670387, 'z': -288.818726}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1282.767456, 'y': 105.390625, 'z': -333.626068}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1110.738037, 'y': 101.238174, 'z': -374.70108}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 874.775208, 'y': 104.640373, 'z': -326.516937}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1346.184082, 'y': 101.104904, 'z': -352.540405}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1230.952759, 'y': 103.493477, 'z': -463.867615}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1142.308716, 'y': 99.773506, 'z': -344.035583}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 883.233704, 'y': 107.559303, 'z': -280.724823}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1359.529419, 'y': 101.379707, 'z': -346.867706}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1311.647583, 'y': 101.038498, 'z': -364.302399}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1124.755615, 'y': 102.829285, 'z': -397.131348}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1071.164185, 'y': 105.44677, 'z': -438.117218}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 853.330444, 'y': 111.698166, 'z': -296.844299}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 1}
{'position': {'x': 1252.576782, 'y': 101.898994, 'z': -431.059784}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 847.530701, 'y': 106.432518, 'z': -313.386871}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1102.823853, 'y': 105.339035, 'z': -440.103729}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1185.533569, 'y': 101.57608, 'z': -335.575134}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1112.362549, 'y': 103.996391, 'z': -423.280609}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 1}
{'position': {'x': 1135.327759, 'y': 106.310974, 'z': -448.911957}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 1}
{'position': {'x': 1224.515991, 'y': 103.366684, 'z': -458.666992}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
{'position': {'x': 1241.207764, 'y': 101.995987, 'z': -428.926544}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 1}
